Data;Hora (Local);Temp. Med. (C);Temp. Max. (C);Temp. Min. (C);Umi. Med. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Med. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Tend. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (graus);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
01/09/2022;000;17.9;18;17.7;84;84;84;15.2;15.3;15;-0.68;1022.01;1021.33;1.5;231;8;;0.0
01/09/2022;100;17.7;17.8;17.6;83.6;84;83;14.9;15.1;14.7;-1.02;1021.33;1020.32;0.7;225;8;;0.0
01/09/2022;200;17.6;17.8;17.5;80.7;83;78;14.3;14.7;13.7;-0.68;1020.32;1019.64;1.9;233;9.7;;0.0
01/09/2022;300;17.3;17.5;17.2;82.8;83;82;14.3;14.4;14.2;0;1019.64;1019.64;0.9;66;8;;0.0
01/09/2022;400;17.3;17.3;17.2;81.3;83;79;14;14.3;13.6;0;1019.64;1019.3;1.1;197;8;;0.0
01/09/2022;500;17.1;17.2;16.9;77.9;79;77;13.2;13.6;12.9;0;1019.64;1019.64;1.4;283;8;;0.0
01/09/2022;600;17.2;17.5;16.9;75.8;78;74;12.8;13.1;12.7;0.34;1019.98;1019.64;0.4;330;6.4;;0.0
01/09/2022;700;18.2;18.9;17.5;71.4;74;69;12.9;13.1;12.7;0.34;1020.66;1019.98;0.9;204;8;;0.0
01/09/2022;800;21.2;22.5;19.1;61;68;56;13.3;13.8;12.8;0.34;1020.66;1020.32;1.7;23;8;;0.0
01/09/2022;900;22.5;23.9;21.8;54.7;57;50;12.9;13.6;12.5;-0.68;1020.66;1019.98;2.4;218;8;;0.0
01/09/2022;1000;23.4;24.5;22.8;52.3;54;51;13.1;14.2;12.4;-0.68;1019.98;1019.3;3.9;176;8;;0.0
01/09/2022;1100;24.2;24.7;23.6;52.4;55;50;13.8;14.3;13.3;-1.36;1019.3;1017.95;5.5;208;14.5;;0.0
01/09/2022;1200;23.8;24.5;23.3;53.2;55;51;13.6;14.1;13.2;-1.02;1017.95;1016.93;9.8;218;24.1;;0.0
01/09/2022;1300;23.7;24.4;23.1;55.8;60;52;14.3;15.1;13.4;-1.02;1016.93;1015.58;9.4;204;24.1;;0.0
01/09/2022;1400;23.1;23.4;22.7;60.6;62;59;15.1;15.7;14.6;-1.02;1015.92;1014.9;9.4;194;24.1;;0.0
01/09/2022;1500;22.7;23.4;22;62.9;66;60;15.2;15.6;14.7;-0.34;1014.9;1014.56;8.6;211;19.3;;0.0
01/09/2022;1600;21.1;22;20.4;69.5;72;66;15.3;15.6;14.9;0;1014.56;1014.22;8.4;202;19.3;;0.0
01/09/2022;1700;19.8;20.4;19.3;74;77;72;15;15.2;14.8;0;1014.56;1014.56;7.5;169;19.3;;0.0
01/09/2022;1800;18.9;19.3;18.6;80.1;83;77;15.4;15.8;15.1;0;1014.56;1014.22;6.2;183;17.7;;0.0
01/09/2022;1900;18.7;18.9;18.6;84.3;85;83;16;16.2;15.7;0.34;1014.9;1014.56;7.1;180;19.3;;0.0
01/09/2022;2000;18.8;18.9;18.8;84;84;84;16;16.1;16;0.34;1015.58;1014.9;5.1;193;14.5;;0.0
01/09/2022;2100;18.8;18.8;18.7;84.7;85;84;16.1;16.2;16;0;1015.58;1015.24;5.2;197;12.9;;0.0
01/09/2022;2200;18.9;18.9;18.8;85;85;85;16.3;16.3;16.2;-0.34;1015.24;1014.56;3.8;154;11.3;;0.0
01/09/2022;2300;18.7;18.9;18.7;85;85;85;16.2;16.3;16.2;-0.34;1014.9;1014.56;1.5;182;9.7;;0.0
02/09/2022;000;18.7;18.7;18.7;84.1;85;84;16;16.2;15.9;-0.34;1014.56;1013.88;1.8;190;8;;0.0
02/09/2022;100;18.7;18.7;18.6;83.9;85;83;15.9;16.2;15.8;-0.34;1014.22;1013.55;2.3;174;9.7;;0.0
02/09/2022;200;18.7;18.7;18.7;83;83;83;15.8;15.8;15.8;-0.68;1013.88;1013.21;1.5;183;8;;0.0
02/09/2022;300;18.3;18.7;17.8;84.2;86;83;15.6;15.8;15.4;-0.68;1013.21;1012.53;0.8;67;8;;0.0
02/09/2022;400;17.6;17.9;17.4;87;88;86;15.5;15.8;15.2;0;1012.53;1012.19;1;216;11.3;;0.0
02/09/2022;500;17.8;18;17.6;86.9;88;86;15.6;15.8;15.3;2.74;1015.24;1011.85;1.5;215;11.3;;0.0
02/09/2022;600;18.3;18.5;17.8;82.4;88;81;15.2;15.8;14.9;-1.02;1015.24;1013.55;2.1;189;11.3;;0.0
02/09/2022;700;18.9;19.4;18.5;81.1;82;80;15.5;16.1;15.4;0;1014.9;1014.22;0.2;222;3.2;;0.0
02/09/2022;800;19.9;20.3;19.4;79.6;81;79;16.2;16.7;15.9;-0.68;1014.56;1013.55;0.5;160;4.8;;0.0
02/09/2022;900;20.1;20.7;19.6;80.4;83;79;16.6;16.9;16;0.68;1014.22;1013.21;0.7;187;4.8;;0.0
02/09/2022;1000;19.8;20.3;19.5;80.2;82;79;16.3;16.9;16;0;1014.56;1013.88;1.5;190;8;;0.0
02/09/2022;1100;20.8;21.6;20.3;77.5;80;73;16.7;17.2;16.1;-0.68;1014.9;1013.55;2.8;176;9.7;;0.0
02/09/2022;1200;21.3;21.6;20.9;74.3;76;73;16.5;16.7;16.3;0;1013.55;1013.55;3.7;171;9.7;;0.0
02/09/2022;1300;21.1;21.3;21;74.9;77;74;16.5;16.8;16.3;-0.68;1013.55;1012.87;3;140;8;;0.0
02/09/2022;1400;21.1;21.6;20.8;77.1;80;75;16.9;17.3;16.6;-1.02;1012.87;1011.85;1.4;164;9.7;;0.0
02/09/2022;1500;21.4;21.6;21.1;73.8;75;73;16.6;16.8;16.3;-0.34;1011.85;1011.18;1.4;175;9.7;;0.0
02/09/2022;1600;20.2;21.1;19.5;80.4;85;74;16.7;17.1;16.3;1.36;1012.87;1011.51;0.2;188;3.2;;0.3
02/09/2022;1700;19.3;19.5;19;86.6;88;85;17;17.1;16.8;1.36;1014.22;1012.87;0.1;225;3.2;;0.3
02/09/2022;1800;18.9;19.4;18.8;88.2;90;83;16.9;17.1;16.3;0.34;1014.9;1014.22;0.9;329;8;;0.0
02/09/2022;1900;18.3;19.6;17.4;86.5;88;83;16;16.7;15.4;1.7;1016.59;1014.56;8.3;231;19.3;;0.0
02/09/2022;2000;17.3;17.4;17.2;88;88;88;15.3;15.4;15.2;1.36;1017.61;1016.26;5.9;47;16.1;;0.0
02/09/2022;2100;16.9;17.2;16.7;88;88;88;14.9;15.2;14.7;0;1017.61;1017.27;9.5;56;24.1;;0.0
02/09/2022;2200;16.6;16.7;16.5;86.7;88;85;14.4;14.7;13.9;-0.34;1017.95;1017.27;8.7;59;17.7;;0.0
02/09/2022;2300;16.6;16.6;16.5;82.7;85;80;13.6;13.9;13.1;1.02;1018.29;1017.27;7.5;31;19.3;;0.0
03/09/2022;000;16.6;16.7;16.5;77.7;80;77;12.7;13.1;12.6;-0.34;1018.63;1017.95;8.3;81;22.5;;0.0
03/09/2022;100;16.8;16.8;16.7;77.4;79;77;12.8;13.1;12.7;0;1018.29;1017.95;7.9;353;17.7;;0.0
03/09/2022;200;15.9;16.7;15.3;81.7;84;79;12.8;13.3;11.8;0;1018.29;1017.95;7.5;246;19.3;;0.0
03/09/2022;300;14.9;15.3;14.8;76.2;80;72;10.8;11.8;9.8;0.34;1018.29;1017.95;9.3;349;22.5;;0.0
03/09/2022;400;14.5;14.8;14.3;71.8;74;69;9.5;10;8.8;0.34;1018.63;1017.95;10.6;16;20.9;;0.0
03/09/2022;500;14.5;14.5;14.4;69.2;70;69;8.9;9.1;8.8;1.04;1019.64;1018.63;8.9;326;24.1;;0.0
03/09/2022;600;13.5;14.4;12.6;73.5;80;68;8.8;9.4;8.4;1.02;1020.66;1019.64;7.3;350;19.3;;0.5
03/09/2022;700;13.6;13.8;13.2;72.9;75;72;8.9;9;8.7;0.34;1021;1020.66;8.2;335;25.7;;0.0
03/09/2022;800;14.2;14.5;13.8;72.5;73;71;9.3;9.6;9;0.34;1021.33;1020.66;8.3;287;19.3;;0.0
03/09/2022;900;15.6;16.7;14.5;70;73;67;10.1;11;9.5;0.34;1021.67;1021;6.4;16;16.1;;0.0
03/09/2022;1000;16.4;17.4;15.3;67.8;71;65;10.4;10.9;9.7;0;1022.01;1021.67;6.6;35;19.3;;0.0
03/09/2022;1100;18.5;20.2;17;59.9;66;54;10.6;11.2;10.2;-0.34;1022.01;1021.33;5.3;35;12.9;;0.0
03/09/2022;1200;20;21.2;18.3;55.9;61;52;10.9;11.4;10.4;-0.34;1021.33;1021;6;68;14.5;;0.0
03/09/2022;1300;19.2;20.7;17.6;55.7;61;53;10.1;10.9;9.3;-0.34;1021;1020.66;7.9;85;24.1;;0.0
03/09/2022;1400;18.1;19.8;16.6;55;59;52;8.9;10.2;8.2;-0.34;1020.66;1020.32;10;58;22.5;;0.0
03/09/2022;1500;16.9;18.2;16.6;58.1;59;55;8.6;9.2;8.2;0.34;1020.66;1020.32;10.1;54;27.4;;0.0
03/09/2022;1600;17.6;18.6;16.3;56;58;54;8.7;9.2;8;0.68;1021.33;1020.66;9.2;56;20.9;;0.0
03/09/2022;1700;15.5;16.3;14.9;61.5;63;58;8.1;8.3;7.9;0.68;1022.01;1021.33;7.7;52;22.5;;0.0
03/09/2022;1800;14.5;14.9;14.1;63.6;65;62;7.6;7.9;7.3;0.68;1022.69;1022.01;7.9;51;16.1;;0.0
03/09/2022;1900;13.9;14.1;13.5;62.6;64;61;6.9;7.4;6.5;0.68;1023.37;1022.69;7.4;354;20.9;;0.0
03/09/2022;2000;13.3;13.5;13.2;63.3;65;63;6.5;6.8;6.4;0.68;1024.04;1023.37;8.2;56;17.7;;0.0
03/09/2022;2100;13;13.2;12.8;65;65;65;6.6;6.8;6.4;0.68;1024.72;1024.04;7.3;20;14.5;;0.0
03/09/2022;2200;12.8;12.9;12.7;63.9;65;62;6.1;6.4;5.7;0;1024.72;1024.72;7.2;349;14.5;;0.0
03/09/2022;2300;12.6;12.8;12.1;62.3;64;62;5.6;5.7;5.2;0.34;1025.06;1024.72;4.6;330;12.9;;0.0
04/09/2022;000;12.2;12.3;12.1;62.4;64;61;5.2;5.5;4.9;-0.34;1025.06;1024.72;4.7;306;11.3;;0.0
04/09/2022;100;11.8;12;11.5;63.4;65;62;5.1;5.3;4.8;0;1025.06;1024.72;3.5;302;9.7;;0.0
04/09/2022;200;11.5;11.6;11.2;66.1;68;65;5.4;5.7;5.1;0;1024.72;1024.72;3.8;11;12.9;;0.0
04/09/2022;300;10.4;11.2;9.4;71.2;74;68;5.4;5.8;4.9;0;1024.72;1024.72;0;293;3.2;;0.0
04/09/2022;400;8.7;9.4;8.2;75.8;78;74;4.7;5.1;4.1;0;1024.72;1024.72;0;293;0;;0.0
04/09/2022;500;8.8;9.3;8.3;77;80;74;5;5.3;4.5;0.68;1025.4;1024.72;0;293;0;;0.0
04/09/2022;600;8.3;8.7;8.1;81.3;83;80;5.3;5.8;5;0.34;1025.74;1025.4;0;293;0;;0.0
04/09/2022;700;8.8;11.8;8.4;82;83;68;5.9;6.3;5.5;0.68;1026.41;1025.74;0;293;0;;0.0
04/09/2022;800;14.8;17.4;11.8;58.8;69;49;6.8;7.4;6.1;0.34;1026.75;1026.08;0.1;328;4.8;;0.0
04/09/2022;900;18.1;19.7;17.1;47.4;52;44;6.8;7.6;6;0;1026.75;1026.41;1.2;318;4.8;;0.0
04/09/2022;1000;19.6;21.3;18.6;47.2;51;43;8;9.3;6.6;0;1027.09;1026.75;1.9;286;6.4;;0.0
