Data;Hora (Local);Temp. Med. (C);Temp. Max. (C);Temp. Min. (C);Umi. Med. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Med. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Tend. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (graus);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
01/02/2025;000;24.7;24.7;24.7;86.5;87;86;22.3;22.4;22.2;0;1008.81;1008.47;2.8;124;4.8;;0.0
01/02/2025;100;24.6;24.7;24.2;87;88;87;22.2;22.4;21.9;-0.34;1008.47;1008.13;1.3;133;4.8;;0.0
01/02/2025;200;24.2;24.2;24.2;88.4;89;88;22.2;22.3;22.1;-0.34;1008.47;1007.79;0.8;119;3.2;;0.0
01/02/2025;300;24.4;24.6;24.2;89;89;89;22.4;22.7;22.3;0;1007.79;1007.79;1.1;122;4.8;;0.0
01/02/2025;400;24.7;24.7;24.6;89;89;89;22.7;22.8;22.7;0;1008.13;1007.79;1.7;132;4.8;;0.0
01/02/2025;500;24.7;24.7;24.6;89;89;89;22.7;22.8;22.7;0.34;1008.13;1007.79;0.9;129;3.2;;0.0
01/02/2025;600;24.7;25;24.6;89;89;89;22.7;23.1;22.7;0.68;1008.81;1008.13;0.8;124;3.2;;0.0
01/02/2025;700;25.8;26.7;25;87.2;89;84;23.5;23.9;23.1;0.34;1009.14;1008.81;1.8;144;4.8;;0.0
01/02/2025;800;27.9;29.2;26.7;78.8;84;74;23.9;24.3;23.6;0.34;1009.48;1009.14;2;159;4.8;;0.0
01/02/2025;900;29.4;29.8;29;73;75;72;24;24.5;23.7;0;1009.48;1009.48;2.3;160;6.4;;0.0
01/02/2025;1000;28.3;30.1;28;76.5;79;70;23.8;24.2;23.3;0;1009.48;1009.48;2.7;167;6.4;;0.0
01/02/2025;1100;29.4;30.2;28.6;71.5;75;68;23.7;24.2;23.3;-0.68;1009.48;1008.81;2.6;165;6.4;;0.0
01/02/2025;1200;31;32.3;29.9;67.4;71;63;24.2;24.9;23.7;-0.34;1008.81;1008.47;3.5;40;8;;0.0
01/02/2025;1300;29.8;30.8;29.1;71.8;74;68;24.1;24.5;23.8;-0.72;1008.47;1007.79;4.3;265;11.3;;0.0
01/02/2025;1400;29.1;30.2;28.4;73.9;76;70;24;24.4;23.7;-0.39;1007.79;1007.45;5.5;102;12.9;;0.0
01/02/2025;1500;28.7;29.8;27.9;74.4;77;71;23.7;24.1;23.3;0;1007.79;1007.45;5.9;96;11.3;;0.0
01/02/2025;1600;28.3;28.6;27.9;75.5;77;75;23.5;23.8;23.2;-0.34;1007.45;1007.11;4.5;99;9.7;;0.0
01/02/2025;1700;27.7;28.3;27.2;77.1;79;75;23.3;23.6;23.2;0;1007.11;1007.11;4.3;171;9.7;;0.0
01/02/2025;1800;26.8;27.3;26.5;80.7;82;79;23.2;23.3;23.1;0.34;1007.79;1007.11;3.2;148;6.4;;0.0
01/02/2025;1900;26.3;26.5;26.3;82.8;84;82;23.1;23.3;22.9;1.36;1008.81;1007.45;1.9;71;8;;0.0
01/02/2025;2000;26.2;26.3;26;84.7;86;84;23.4;23.6;23.3;0.34;1009.14;1008.47;1.2;147;6.4;;0.0
01/02/2025;2100;25.8;26.1;25.4;86.4;88;86;23.3;23.6;23.2;0.34;1009.48;1009.14;0.4;172;3.2;;0.0
01/02/2025;2200;25.2;25.4;25.1;88.2;89;88;23.2;23.3;23;0.34;1009.82;1009.48;0.2;101;3.2;;0.0
01/02/2025;2300;24.9;25.1;24.8;89;89;89;23;23.2;22.8;-0.34;1009.82;1009.48;0.5;118;3.2;;0.0
02/02/2025;000;24.7;24.8;24.6;89.3;90;89;22.8;22.9;22.8;-0.34;1009.48;1009.14;0.5;98;3.2;;0.0
02/02/2025;100;24.5;24.6;24.3;90.4;91;90;22.8;22.9;22.7;-0.34;1009.14;1008.81;0.3;108;3.2;;0.0
02/02/2025;200;24.6;24.7;24.4;91;91;91;23;23.2;22.8;-0.34;1008.81;1008.47;1.6;119;4.8;;0.0
02/02/2025;300;24.4;24.5;24.2;91;91;91;22.9;22.9;22.7;-0.34;1008.47;1008.13;2.6;122;4.8;;0.0
02/02/2025;400;24.2;24.2;24.1;91;91;91;22.7;22.7;22.6;0.34;1008.47;1008.13;1.2;116;3.2;;0.0
02/02/2025;500;24.1;24.1;24;91;91;91;22.5;22.6;22.4;0.34;1008.81;1008.47;1.1;116;3.2;;0.0
02/02/2025;600;24.5;25.2;24;90.3;91;89;22.8;23.3;22.4;0.34;1009.14;1008.81;0.2;121;3.2;;0.0
02/02/2025;700;26.2;26.8;25.2;86;89;85;23.7;24.1;23.1;0.34;1009.48;1009.14;2.3;140;4.8;;0.0
02/02/2025;800;28.1;29.7;26.9;78.3;85;70;23.9;24.3;23.3;0.68;1010.16;1009.48;2.9;155;6.4;;0.0
02/02/2025;900;30.7;32.8;28.8;67.1;74;62;23.8;24.9;23;0;1010.16;1009.82;2;158;6.4;;0.0
02/02/2025;1000;31.4;33.2;29.6;68;73;64;24.7;25.6;23.8;0;1010.16;1010.16;3.6;165;8;;0.0
02/02/2025;1100;29.8;31.5;28.6;72.3;76;67;24.2;25;23.8;0;1010.16;1010.16;4;7;9.7;;0.0
02/02/2025;1200;28.7;29;28.5;76.9;81;73;24.3;25.2;23.6;-0.68;1010.16;1009.48;3.8;130;9.7;;0.0
02/02/2025;1300;30;33;28.5;74;80;63;24.8;25.7;24.3;-0.68;1009.48;1008.81;4.1;144;9.7;;0.0
02/02/2025;1400;31.8;33.3;30.1;65.3;72;60;24.4;25.6;23.8;-0.34;1008.81;1008.47;5.2;108;12.9;;0.0
02/02/2025;1500;29.6;31.8;28.3;73.7;80;65;24.4;25.1;23.9;0;1008.47;1008.13;6.6;131;14.5;;0.0
02/02/2025;1600;28.5;29.1;28.1;79.2;82;77;24.6;24.9;24.3;-0.34;1008.47;1008.13;5.1;95;12.9;;0.0
02/02/2025;1700;28.3;28.6;27.9;79.4;81;79;24.4;24.7;23.9;0.34;1008.47;1008.13;4.3;33;11.3;;0.0
02/02/2025;1800;27.4;27.9;27.1;81;84;79;23.8;24.2;23.5;0;1008.47;1008.13;4.2;236;12.9;;0.0
02/02/2025;1900;26.9;27.1;26.8;84.6;85;84;24;24.2;23.9;0.68;1009.14;1008.47;4;215;11.3;;0.0
02/02/2025;2000;26.6;26.8;26.5;85.7;86;85;24;24.1;23.9;0.68;1009.82;1009.14;4.2;159;11.3;;0.0
02/02/2025;2100;26.4;26.5;26.4;86.7;88;86;24;24.2;23.8;0.34;1010.16;1009.82;3.6;138;11.3;;0.0
02/02/2025;2200;25.7;26.4;25.3;89.1;91;88;23.8;24.3;23.4;0;1010.16;1010.16;2;88;8;;1.3
02/02/2025;2300;;;;;;;;;;;;;;;;;
03/02/2025;000;;;;;;;;;;;;;;;;;
03/02/2025;100;;;;;;;;;;;;;;;;;
03/02/2025;200;;;;;;;;;;;;;;;;;
03/02/2025;300;;;;;;;;;;;;;;;;;
03/02/2025;400;;;;;;;;;;;;;;;;;
03/02/2025;500;;;;;;;;;;;;;;;;;
03/02/2025;600;;;;;;;;;;;;;;;;;
03/02/2025;700;;;;;;;;;;;;;;;;;
03/02/2025;800;;;;;;;;;;;;;;;;;
03/02/2025;900;;;;;;;;;;;;;;;;;
03/02/2025;1000;;;;;;;;;;;;;;;;;
03/02/2025;1100;31.3;31.8;30.5;70.6;74;68;25.3;25.8;24.7;-0.58;1010.16;1009.82;3.4;122;8;;2.0
03/02/2025;1200;32.3;33.2;30.7;68.8;74;66;25.8;26.4;25.3;-0.34;1009.82;1009.48;6.3;140;17.7;;0.0
03/02/2025;1300;31.5;32.8;30.3;69.3;72;66;25.2;25.9;24.4;-0.68;1009.48;1008.81;8.2;105;17.7;;0.0
03/02/2025;1400;29.2;31;28.3;78.2;81;72;25;25.3;24.7;0;1009.14;1008.81;6.9;117;14.5;;0.0
03/02/2025;1500;28.2;28.3;28.1;81.5;82;81;24.8;24.9;24.7;0;1009.14;1008.81;4.7;194;11.3;;0.0
03/02/2025;1600;28.3;29.5;28;83.3;84;79;25.2;25.6;24.7;-0.36;1009.14;1008.81;4.2;176;9.7;;0.0
03/02/2025;1700;29;30.2;28.3;80.1;83;76;25.2;25.9;24.8;0.34;1009.14;1008.47;4.2;217;11.3;;0.0
03/02/2025;1800;28;28.4;27.4;83.1;85;82;24.9;25.1;24.6;0.34;1009.48;1009.14;3.4;161;8;;0.0
03/02/2025;1900;27;27.4;26.8;85.7;87;85;24.4;24.6;24.2;1.02;1010.5;1009.48;3.2;140;8;;0.0
03/02/2025;2000;26.7;26.8;26.5;87.3;88;87;24.4;24.4;24.3;0.34;1010.84;1010.5;1.5;193;4.8;;0.0
03/02/2025;2100;26.4;26.5;26.3;88.4;89;88;24.3;24.3;24.1;0.34;1011.18;1010.84;0.4;164;4.8;;0.0
03/02/2025;2200;26.3;26.3;26.3;89;89;89;24.3;24.3;24.3;-0.37;1011.51;1010.84;0.3;116;3.2;;0.0
03/02/2025;2300;26.1;26.3;25.8;89.9;90;89;24.3;24.5;24;-0.34;1011.18;1010.5;1.1;105;4.8;;0.0
04/02/2025;000;;;;;;;;;;;;;;;;;0.0
04/02/2025;100;;;;;;;;;;;;;;;;;
04/02/2025;200;;;;;;;;;;;;;;;;;
04/02/2025;300;;;;;;;;;;;;;;;;;
04/02/2025;400;;;;;;;;;;;;;;;;;
04/02/2025;500;;;;;;;;;;;;;;;;;
04/02/2025;600;;;;;;;;;;;;;;;;;
04/02/2025;700;;;;;;;;;;;;;;;;;
04/02/2025;800;;;;;;;;;;;;;;;;;
04/02/2025;900;;;;;;;;;;;;;;;;;
04/02/2025;1000;;;;;;;;;;;;;;;;;
04/02/2025;1100;;;;;;;;;;;;;;;;;
04/02/2025;1200;;;;;;;;;;;;;;;;;
04/02/2025;1300;;;;;;;;;;;;;;;;;
04/02/2025;1400;;;;;;;;;;;;;;;;;
04/02/2025;1500;;;;;;;;;;;;;;;;;
04/02/2025;1600;;;;;;;;;;;;;;;;;
04/02/2025;1700;;;;;;;;;;;;;;;;;
04/02/2025;1800;;;;;;;;;;;;;;;;;
04/02/2025;1900;;;;;;;;;;;;;;;;;
04/02/2025;2000;;;;;;;;;;;;;;;;;
04/02/2025;2100;;;;;;;;;;;;;;;;;
04/02/2025;2200;;;;;;;;;;;;;;;;;
04/02/2025;2300;;;;;;;;;;;;;;;;;
05/02/2025;000;25.7;25.7;25.6;89.4;90;89;23.8;23.9;23.8;-0.68;1010.5;1009.82;2;21;6.4;;0.0
05/02/2025;100;25.5;25.6;25.4;89.7;90;89;23.6;23.8;23.4;-0.68;1009.82;1009.14;1.3;340;4.8;;0.0
05/02/2025;200;25.3;25.4;25.3;89;89;89;23.4;23.4;23.3;-0.34;1009.14;1008.81;0.8;74;4.8;;0.0
05/02/2025;300;25.7;26;25.3;88.6;89;88;23.7;23.8;23.3;0;1008.81;1008.47;2.9;4;8;;0.0
05/02/2025;400;25.4;25.6;25.2;89.9;90;89;23.6;23.8;23.4;0.34;1009.14;1008.81;1.8;43;4.8;;0.0
05/02/2025;500;25.4;25.7;25.2;89.1;90;88;23.5;23.8;23.3;0.68;1009.82;1009.14;3;46;9.7;;0.0
05/02/2025;600;26;26.2;25.7;88;88;88;23.9;24.1;23.6;0.68;1010.5;1009.82;3.7;55;9.7;;0.0
05/02/2025;700;27.4;28.6;26.2;85.5;88;83;24.8;25.4;24.1;0;1010.84;1010.5;3.3;353;9.7;;0.0
05/02/2025;800;30.2;32.2;28.5;77.9;83;70;25.9;26.6;25.3;0.68;1011.18;1010.5;3.4;306;11.3;;0.0
