Data;Hora (Local);Temp. Med. (C);Temp. Max. (C);Temp. Min. (C);Umi. Med. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Med. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Tend. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (graus);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
01/06/2023;2100;17.5;17.7;17.3;92.5;93;92;16.3;16.6;15.9;0.34;1021.67;1021.33;0;68;0;;0.0
01/06/2023;2200;17.1;17.6;16.7;92.4;93;91;15.9;16.4;15.2;-0.34;1021.67;1021.33;0;90;0;;0.0
01/06/2023;2300;16.6;16.7;16.3;90.6;91;90;15;15.2;14.8;-0.34;1021.33;1021;0;90;0;;0.0
02/06/2023;000;16;16.3;15.8;91;91;91;14.5;14.8;14.3;0;1021;1021;0;203;0;;0.0
02/06/2023;100;15.4;15.8;14.8;91.6;92;91;14.1;14.3;13.5;-0.68;1021;1020.32;0;23;0;;0.0
02/06/2023;200;14.5;14.8;14.4;92.3;93;92;13.3;13.5;13.1;0;1020.32;1019.98;0;23;0;;0.0
02/06/2023;300;14.4;14.6;14.4;93.3;94;93;13.4;13.7;13.3;-0.34;1020.32;1019.98;0;23;0;;0.0
02/06/2023;400;14.2;14.5;14;94;94;94;13.3;13.6;13.1;-0.34;1020.32;1019.64;0;23;0;;0.0
02/06/2023;500;14.5;15.5;13.9;95.1;96;94;13.7;14.9;12.9;0;1019.64;1018.96;0;23;0;;0.0
02/06/2023;600;14.1;14.6;13.9;95.3;96;95;13.4;14;13.1;0.68;1020.32;1019.64;0;23;0;;0.0
02/06/2023;700;14.1;14.3;14;95.1;96;95;13.4;13.7;13.2;0;1020.66;1020.32;0;23;0;;0.0
02/06/2023;800;15.9;19.3;14.1;91;96;78;14.4;15.7;13.5;0.34;1020.66;1020.32;0;68;0;;0.0
02/06/2023;900;21;22;19;73.2;79;70;16;16.6;15.1;0.68;1021.67;1020.66;0;45;0;;0.0
02/06/2023;1000;23.1;24.2;22;64.8;71;55;16;16.8;14.4;0.34;1021.67;1021.33;0;23;0;;0.0
02/06/2023;1100;24.5;25.2;24;54.2;57;51;14.6;15.3;14.2;-0.68;1021.67;1021;0;23;0;;0.0
02/06/2023;1200;25.5;26.2;25;49.2;53;46;14.1;15.1;13;-1.02;1021;1019.98;0.2;34;4.8;;0.0
02/06/2023;1300;25.9;26.3;25.5;51.3;56;48;15;16.4;13.9;-0.68;1019.98;1019.3;0.1;0;3.2;;0.0
02/06/2023;1400;26;26.7;25.4;51.9;57;45;15.3;16.6;13.4;-0.68;1019.3;1018.63;0.4;20;8;;0.0
02/06/2023;1500;25.7;26.3;25.1;48;50;45;13.8;14.3;13.2;-0.34;1018.63;1018.29;0.8;354;6.4;;0.0
02/06/2023;1600;24.2;25.1;23.1;55.3;61;50;14.6;15.3;13.8;0.34;1018.96;1018.29;0.3;12;6.4;;0.0
02/06/2023;1700;22.1;23.1;21.4;60.2;64;57;14;15.6;12.5;0.34;1018.96;1018.63;0.3;67;3.2;;0.0
02/06/2023;1800;21.1;21.4;21;58.2;61;57;12.6;13.2;12.4;0.34;1019.3;1018.63;0.5;62;4.8;;0.0
02/06/2023;1900;20.3;21;19.8;65;71;61;13.5;14.6;12.5;0.34;1019.64;1018.96;0.1;58;3.2;;0.0
02/06/2023;2000;19.4;20;18.3;77.5;81;71;15.3;15.8;14.6;0;1019.98;1019.3;0;45;1.6;;0.0
02/06/2023;2100;18;18.2;17.8;86.6;90;80;15.7;16.4;14.7;0.34;1019.98;1019.64;0;45;0;;0.0
02/06/2023;2200;17.8;18;17.7;90.5;91;90;16.3;16.4;16.2;0;1019.98;1019.98;0;45;0;;0.0
02/06/2023;2300;17.3;17.7;17;91.3;92;91;15.8;16.2;15.5;0.34;1020.32;1019.98;0;23;0;;0.0
03/06/2023;000;17.1;17.3;16.9;92;92;92;15.7;15.9;15.6;-0.34;1020.32;1019.98;0;23;0;;0.0
03/06/2023;100;16.9;17.2;16.6;92.5;93;92;15.7;16.1;15.3;-0.68;1019.98;1019.3;0;11;1.6;;0.0
03/06/2023;200;17;17.3;16.8;93;93;93;15.8;16.1;15.6;-1.02;1019.3;1018.29;0;45;1.6;;0.0
03/06/2023;300;16.5;16.8;16.1;92.3;93;92;15.2;15.6;14.9;0;1018.29;1017.95;0;48;1.6;;0.0
03/06/2023;400;15.9;16.2;15.6;93.3;94;93;14.8;15.1;14.6;0;1018.29;1017.95;0;248;0;;0.0
03/06/2023;500;15.5;15.7;15.4;94;94;94;14.6;14.8;14.4;0.68;1018.96;1018.29;0;248;0;;0.0
03/06/2023;600;15.9;16.3;15.6;95;95;94;15.1;15.5;14.7;0;1019.3;1018.63;0;338;0;;0.0
03/06/2023;700;16.3;16.8;15.6;95.6;96;95;15.6;16.1;14.8;0.68;1019.64;1018.96;0.1;105;3.2;;0.0
03/06/2023;800;17.8;21.6;16.6;91.7;96;75;16.3;17;15.9;0.68;1020.32;1019.64;0.3;70;9.7;;0.0
03/06/2023;900;22.3;23.2;21.3;71.4;77;68;16.9;17.2;16.4;0.68;1021;1020.32;0.1;18;3.2;;0.0
03/06/2023;1000;23.8;24.8;23;64.9;69;60;16.8;17.2;16.3;-0.34;1021;1020.66;0.3;31;4.8;;0.0
03/06/2023;1100;25.4;25.7;24.8;59.1;62;58;16.8;17.4;16.4;-1.02;1020.66;1019.64;0.4;337;6.4;;0.0
03/06/2023;1200;25.7;26.2;25.3;57.3;60;56;16.6;17.4;16.2;-1.7;1019.64;1017.95;1.4;11;9.7;;0.0
03/06/2023;1300;25.7;26.1;25.4;56.9;58;56;16.5;16.9;16.2;-1.02;1017.95;1016.93;1.9;21;11.3;;0.0
03/06/2023;1400;25.6;25.9;25.4;57.4;59;56;16.6;16.9;16.2;-0.68;1016.93;1016.26;0.9;31;9.7;;0.0
03/06/2023;1500;25;25.9;24.2;58.8;62;56;16.4;16.9;16.1;-0.34;1016.26;1015.92;2.5;37;16.1;;0.0
03/06/2023;1600;23.6;24.2;22.9;63;65;62;16.2;16.4;15.8;0;1016.26;1015.92;2.9;45;12.9;;0.0
03/06/2023;1700;22;22.9;21.4;67.5;69;65;15.7;15.9;15.4;0.36;1016.26;1015.92;3.2;39;12.9;;0.0
03/06/2023;1800;21;21.4;20.8;70.3;74;69;15.4;15.9;15.1;1.02;1017.27;1016.26;1.2;74;11.3;;0.0
03/06/2023;1900;20.4;20.8;20.1;75.4;76;74;15.9;16.2;15.6;0.34;1017.61;1016.93;0.6;66;6.4;;0.0
03/06/2023;2000;19.7;20.1;19.5;76.6;78;75;15.5;15.8;15.2;0;1017.95;1017.61;0.1;29;3.2;;0.0
03/06/2023;2100;18.6;19.5;17.4;78.2;82;76;14.7;15.3;14.1;0.68;1018.29;1017.61;0;68;8;;0.0
03/06/2023;2200;17.1;17.5;16.7;84.4;86;82;14.5;14.7;14.2;0.34;1018.63;1018.29;0;90;0;;0.0
03/06/2023;2300;16.8;16.9;16.7;86.9;87;86;14.6;14.7;14.4;-0.34;1018.63;1018.29;0;90;0;;0.0
04/06/2023;000;16.5;16.7;16.1;88.7;90;87;14.6;14.9;14.3;0;1018.29;1017.95;0;45;0;;0.0
04/06/2023;100;15.9;16.1;15.8;90.7;91;90;14.4;14.6;14.3;-0.34;1018.29;1017.95;0;45;0;;0.0
04/06/2023;200;15.3;15.8;14.9;91.2;92;91;13.8;14.3;13.4;0;1017.95;1017.95;0;45;0;;0.0
04/06/2023;300;15;15.3;14.7;92;92;92;13.7;14;13.4;0;1017.95;1017.95;0;315;0;;0.0
04/06/2023;400;14.3;14.7;14;92.5;93;92;13.1;13.4;12.9;0;1018.29;1017.95;0;23;0;;0.0
04/06/2023;500;13.7;14;13.5;93;93;93;12.6;12.9;12.4;0.68;1018.63;1017.95;0;23;0;;0.0
04/06/2023;600;13.5;13.9;13.1;93.7;94;93;12.5;12.9;12.2;0.34;1019.3;1018.63;0;0;0;;0.0
04/06/2023;700;13.6;14.2;13.1;94;94;94;12.6;13.3;12.2;1.02;1019.98;1018.96;0;23;0;;0.0
04/06/2023;800;16;19.4;14.2;89.8;95;77;14.3;15.5;13.3;0.68;1020.66;1019.98;0;45;0;;0.0
04/06/2023;900;20.8;22.4;19.2;73.6;79;69;15.9;16.6;15.3;0.34;1021;1020.32;0;68;0;;0.0
04/06/2023;1000;23.1;24.2;22.2;65.7;71;60;16.3;16.8;15.8;-0.68;1021;1020.32;0;45;0;;0.0
04/06/2023;1100;24.8;25.6;24.2;56.4;61;50;15.6;16.5;14.1;-0.68;1020.32;1019.64;0;45;0;;0.0
04/06/2023;1200;26;26.5;25.5;48.1;52;46;14.2;14.9;13.4;-1.36;1019.64;1018.29;0;0;0;;0.0
04/06/2023;1300;26.2;26.6;25.8;48.6;52;47;14.5;15.3;13.9;-0.34;1018.29;1017.95;0;57;3.2;;0.0
04/06/2023;1400;26.6;27;26.2;47.8;52;45;14.6;15.7;13.6;0.34;1018.29;1017.95;0;45;1.6;;0.0
04/06/2023;1500;26;27;24.9;54.8;60;47;16.1;16.8;14.4;0;1018.63;1018.29;0.3;55;4.8;;0.0
04/06/2023;1600;23.8;24.8;22.7;56.6;58;54;14.6;15.9;13.9;0.68;1018.96;1018.29;0.1;217;3.2;;0.0
04/06/2023;1700;21.8;22.7;21;58.1;60;58;13.1;14;12.6;0.68;1019.64;1018.96;0.1;203;3.2;;0.0
04/06/2023;1800;20;21;19.7;65.2;67;60;13.2;13.4;12.8;0.34;1020.32;1019.64;0;135;0;;0.0
04/06/2023;1900;18.9;19.7;18.2;69.1;77;66;13.1;14.3;12.5;0.68;1020.66;1019.98;0;23;0;;0.0
04/06/2023;2000;17.5;18.2;17;79.4;82;76;13.9;14.4;13.6;0.34;1021;1020.66;0;45;0;;0.0
04/06/2023;2100;16.8;17.1;16.3;82.3;83;82;13.8;14;13.2;0;1021;1021;0;23;0;;0.0
04/06/2023;2200;16.2;16.3;16;85.5;88;82;13.7;14.1;13.2;0;1021;1020.66;0;45;0;;0.0
04/06/2023;2300;15.7;16.1;15.4;88;89;88;13.7;14.3;13.4;-0.68;1021;1020.32;0;0;0;;0.0
05/06/2023;000;15.1;15.5;14.9;89.3;91;88;13.4;13.8;13.1;0;1020.32;1020.32;0;90;0;;0.0
05/06/2023;100;15.3;15.4;15.2;91;91;91;13.9;13.9;13.8;-0.34;1020.32;1019.98;0;23;0;;0.0
05/06/2023;200;14.9;15.3;14.7;90.3;91;90;13.4;13.8;13.1;-0.34;1019.98;1019.64;0;23;0;;0.0
05/06/2023;300;14.5;14.9;14.3;90.9;91;90;13;13.4;12.8;-0.34;1019.64;1019.3;0;0;0;;0.0
05/06/2023;400;14.2;14.3;14.1;91;91;91;12.7;12.8;12.7;-0.34;1019.64;1018.96;0;135;0;;0.0
05/06/2023;500;14.2;14.5;14.1;92.6;93;92;13;13.4;12.8;0.34;1019.3;1018.96;0;23;0;;0.0
05/06/2023;600;14.5;14.7;14.3;93.8;94;93;13.5;13.8;13.2;0.68;1019.98;1019.3;0;203;0;;0.0
05/06/2023;700;14.2;14.4;14.1;93.7;94;93;13.2;13.3;13.1;0;1019.98;1019.98;0;23;3.2;;0.0
05/06/2023;800;16.6;20.5;14.4;87.2;93;74;14.4;15.8;13.3;1.36;1021.33;1019.98;0;158;0;;0.0
05/06/2023;900;22.3;23.9;20.5;65.9;74;58;15.6;16.2;14.9;0.7;1022.01;1021.33;0;270;1.6;;0.0
05/06/2023;1000;24.3;25.7;21.9;58.3;65;54;15.5;16.3;14.8;0;1022.35;1021.67;0.8;184;9.7;;0.0
05/06/2023;1100;25.9;26.8;24.3;55.8;59;54;16.3;17.2;15.5;-1.36;1022.01;1020.66;1.7;210;11.3;;0.0
05/06/2023;1200;26.9;27.6;26.4;54.3;57;53;16.9;17.4;16.6;-1.02;1020.66;1019.64;0.4;231;6.4;;0.0
05/06/2023;1300;27.2;27.6;26.7;54.5;58;53;17.2;17.8;16.7;-0.34;1019.64;1019.3;0.2;257;6.4;;0.0
05/06/2023;1400;26.4;27.3;25;60.8;66;58;18.2;18.7;17.8;0.34;1019.64;1019.3;2.2;257;11.3;;0.0
05/06/2023;1500;24.3;25;23.8;67.9;69;66;18;18.4;17.6;0.34;1019.98;1019.64;3.7;246;17.7;;0.0
05/06/2023;1600;22.5;23.8;21.4;75.7;80;70;18;18.3;17.6;0.34;1020.32;1019.98;5.3;243;17.7;;0.0
05/06/2023;1700;21;21.4;20.8;80.7;81;80;17.5;17.8;17.4;0.68;1021;1020.32;6.3;239;16.1;;0.0
05/06/2023;1800;20.5;20.8;20.4;81.4;82;79;17.2;17.6;16.6;0.34;1021.33;1021;5.8;245;17.7;;0.0
05/06/2023;1900;20.3;20.4;20.2;78.6;79;78;16.5;16.6;16.3;0.68;1022.01;1021.33;5;235;16.1;;0.0
05/06/2023;2000;19.9;20.2;19.6;78.4;79;78;16;16.3;15.8;0.34;1022.35;1022.01;3.8;249;16.1;;0.0
05/06/2023;2100;19.4;19.6;19;79;79;79;15.7;15.9;15.3;0;1022.69;1022.35;2.3;247;16.1;;0.0
05/06/2023;2200;19;19.3;18.7;79.5;80;79;15.4;15.6;15.2;0.34;1022.69;1022.35;0.8;226;9.7;;0.0
05/06/2023;2300;19.1;19.3;19;79;79;79;15.4;15.6;15.3;-0.68;1022.69;1022.01;1.4;248;9.7;;0.0
06/06/2023;000;19.3;19.3;19.2;79;79;79;15.5;15.6;15.5;0;1022.01;1022.01;1.2;233;8;;0.0
06/06/2023;100;19.3;19.3;19.3;79;79;79;15.6;15.6;15.6;-0.34;1022.01;1021.67;0.7;230;8;;0.0
06/06/2023;200;19.2;19.3;19.1;79.8;80;79;15.6;15.7;15.5;-0.34;1021.67;1021;0;158;0;;0.0
06/06/2023;300;19;19.1;18.9;80.6;81;80;15.6;15.7;15.4;-1.03;1021.33;1020.32;0;23;0;;0.0
06/06/2023;400;18.7;18.9;18.6;82.2;83;81;15.6;15.7;15.5;0.34;1020.66;1020.32;0;45;0;;0.0
06/06/2023;500;18.4;18.6;18.3;85.6;87;83;15.9;16.3;15.4;0.68;1021.33;1020.66;0;68;0;;0.0
06/06/2023;600;18.5;18.5;18.4;86.9;87;86;16.2;16.3;16;0.34;1021.67;1021.33;0;161;1.6;;0.0
06/06/2023;700;18.5;19;18.3;86.6;87;86;16.2;16.7;15.9;0.34;1022.01;1021.67;0;23;0;;0.0
06/06/2023;800;19.9;21.1;19;81.9;86;79;16.7;17.3;16.4;0.68;1022.69;1022.01;0;225;0;;0.0
06/06/2023;900;21.3;22.6;20.5;77.1;80;72;17.1;17.6;16.7;0;1022.69;1022.69;0;203;0;;0.0
06/06/2023;1000;22.9;24.8;21.9;72;75;64;17.6;17.9;17.3;0;1022.69;1022.69;0;113;0;;0.0
06/06/2023;1100;24.2;25;23.5;64.8;67;63;17.1;17.9;16.4;-0.68;1022.69;1022.01;0.2;34;6.4;;0.0
06/06/2023;1200;24.1;25.1;23.1;65.6;68;64;17.3;17.8;16.3;-1.7;1022.01;1020.32;1;20;11.3;;0.0
06/06/2023;1300;24.6;25.2;24.3;63.4;65;61;17.2;17.8;16.8;-1.02;1020.32;1019.3;3.4;47;17.7;;0.0
06/06/2023;1400;24.4;25;24;63.7;66;61;17.1;17.3;16.8;-0.68;1019.3;1018.63;2.6;23;16.1;;0.0
06/06/2023;1500;23.5;24.2;22.8;67.1;69;65;17;17.3;16.7;0;1018.63;1018.29;2.2;32;14.5;;0.0
06/06/2023;1600;22.2;22.8;21.7;71.2;73;69;16.8;16.9;16.6;0;1018.63;1018.29;3.6;48;16.1;;0.0
06/06/2023;1700;21.1;21.7;20.6;75.7;78;73;16.6;16.8;16.5;0.34;1018.96;1018.63;3;36;14.5;;0.0
06/06/2023;1800;20.4;20.6;20.2;79.4;81;78;16.7;16.8;16.5;0.68;1019.64;1018.96;1.1;42;9.7;;0.0
06/06/2023;1900;20.1;20.2;20;81.8;82;81;16.9;16.9;16.7;0.68;1020.32;1019.64;0.8;68;6.4;;0.0
06/06/2023;2000;19.8;20.1;19.4;83.1;84;82;16.9;17;16.6;0.34;1020.66;1020.32;0.2;63;6.4;;0.0
06/06/2023;2100;19.2;19.4;18.9;86.5;88;85;16.9;17.1;16.7;0;1020.66;1020.66;0;270;0;;0.0
06/06/2023;2200;18.6;18.9;18.2;88.7;89;88;16.7;16.9;16.4;-0.34;1020.66;1020.32;0;23;3.2;;0.0
06/06/2023;2300;18.1;18.3;17.7;91;92;89;16.6;16.8;16.3;0;1020.32;1020.32;0;338;0;;0.0
07/06/2023;000;17.5;17.7;17.2;92.3;93;92;16.2;16.4;16.1;0.34;1020.66;1020.32;0;45;0;;0.0
07/06/2023;100;17.2;17.4;17.1;93.3;94;93;16.1;16.3;15.9;-0.68;1020.66;1019.98;0;45;0;;0.0
07/06/2023;200;17.4;17.4;17.2;94;94;94;16.4;16.4;16.2;-0.68;1019.98;1019.3;0;23;0;;0.0
07/06/2023;300;17;17.4;16.7;94.3;95;94;16;16.4;15.8;0;1019.64;1018.96;0;23;0;;0.0
07/06/2023;400;17;17.3;16.8;95;95;95;16.2;16.4;15.9;-0.34;1019.3;1018.96;0;23;0;;0.0
07/06/2023;500;16.5;17.2;16.2;95;95;95;15.7;16.4;15.4;0;1018.96;1018.96;0;225;0;;0.0
07/06/2023;600;16.4;16.6;16.1;95.9;96;95;15.7;15.9;15.4;0.68;1019.64;1018.96;0;23;0;;0.0
07/06/2023;700;16.8;17;16.4;96;96;96;16.1;16.3;15.7;0.68;1020.32;1019.64;0;68;0;;0.0
07/06/2023;800;18.2;20.6;17;92.1;96;82;16.9;17.4;16.3;0.34;1020.66;1020.32;0.1;17;9.7;;0.0
07/06/2023;900;21.6;22.5;20.6;76.7;82;73;17.3;17.8;16.9;0.34;1021;1020.66;0.2;353;3.2;;0.0
07/06/2023;1000;23.2;24.3;22.3;68.4;74;64;17.1;17.6;16.6;-0.68;1021;1020.32;0.1;24;4.8;;0.0
07/06/2023;1100;24.9;26.2;24.2;60.4;64;55;16.6;17.1;16.2;-0.68;1020.32;1019.64;0.6;54;8;;0.0
07/06/2023;1200;26.2;26.6;25.6;55;57;54;16.5;16.8;16.2;-1.02;1019.64;1018.63;0.6;38;8;;0.0
07/06/2023;1300;26.7;27.2;26.3;52.6;54;51;16.2;16.5;15.6;-1.02;1018.63;1017.61;1.5;49;11.3;;0.0
07/06/2023;1400;27.1;27.5;26.7;51.9;53;51;16.3;16.7;16.1;0;1017.61;1017.61;0.3;33;6.4;;0.0
07/06/2023;1500;27;27.4;26.3;52.3;54;51;16.4;16.7;16.2;0;1017.61;1017.61;0;23;1.6;;0.0
07/06/2023;1600;25.5;26.5;24.5;58.1;61;54;16.6;17.1;16.2;0.68;1018.29;1017.61;0.2;222;6.4;;0.0
07/06/2023;1700;23;24.5;21.6;67;72;61;16.5;16.7;16.2;0.34;1018.63;1018.29;0;23;0;;0.0
07/06/2023;1800;20.4;21.6;19.7;76.2;79;72;16.1;16.6;15.7;0.68;1019.3;1018.63;0;45;0;;0.0
07/06/2023;1900;19.2;19.7;18.9;82.5;86;79;16.2;16.5;15.8;0.34;1019.64;1019.3;0;23;0;;0.0
07/06/2023;2000;18.8;18.9;18.4;88.2;89;86;16.8;17.1;16.5;0.35;1019.98;1019.64;0;23;0;;0.0
07/06/2023;2100;17.8;18.4;17.5;90.2;92;89;16.2;16.6;15.8;0.35;1020.32;1019.98;0;45;0;;0.0
07/06/2023;2200;17.4;17.7;17;92;92;92;16.1;16.4;15.7;0;1020.32;1020.32;0;23;0;;0.0
07/06/2023;2300;16.7;17;16.5;92.7;93;92;15.5;15.7;15.4;-0.34;1020.32;1019.98;0;68;0;;0.0
08/06/2023;000;16.3;16.5;16.1;93;93;93;15.2;15.4;15;-0.34;1019.98;1019.64;0;23;0;;0.0
08/06/2023;100;16.1;16.2;15.9;93.6;94;93;15.1;15.3;14.9;0;1019.98;1019.64;0;23;0;;0.0
08/06/2023;200;15.9;16.2;15.8;94.3;95;94;15;15.4;14.8;-0.68;1019.64;1018.96;0;23;0;;0.0
08/06/2023;300;15.7;15.9;15.4;95;95;95;14.9;15.1;14.6;0;1019.3;1018.96;0;23;0;;0.0
08/06/2023;400;15.3;15.4;14.9;95;95;95;14.5;14.6;14.1;0.34;1019.3;1018.96;0;0;0;;0.0
08/06/2023;500;14.7;14.9;14.5;95;95;95;13.9;14.1;13.7;0.34;1019.64;1019.3;0;23;0;;0.0
08/06/2023;600;14.4;14.5;14.3;95;95;95;13.6;13.7;13.5;0.34;1019.98;1019.64;0;0;0;;0.0
08/06/2023;700;14.5;14.7;14.3;95.7;96;95;13.8;14.1;13.5;0.8;1020.32;1019.98;0;90;0;;0.0
08/06/2023;800;17.3;19.7;15.6;92.2;96;83;16;17.1;15;0;1020.66;1020.66;0;68;0;;0.0
08/06/2023;900;21.1;22.6;19.3;74.8;83;69;16.4;16.8;16.1;0;1021;1020.66;0;113;0;;0.0
08/06/2023;1000;23.3;24.3;22.5;65.1;70;59;16.4;17.2;15.2;-0.34;1020.66;1020.32;0;23;0;;0.0
08/06/2023;1100;25;26;24.1;56.1;60;54;15.7;16.2;15.2;-1.02;1020.32;1019.3;0;338;0;;0.0
08/06/2023;1200;26.3;26.7;26;52.1;55;51;15.6;16.3;15.1;-0.68;1019.64;1018.63;0.1;7;3.2;;0.0
08/06/2023;1300;25.8;26.4;25.5;60;64;51;17.4;18.4;15.2;-1.02;1018.63;1017.61;0.2;334;3.2;;0.0
08/06/2023;1400;26.3;26.6;26;58.5;61;57;17.4;18.2;17.1;-0.68;1017.61;1016.93;0.7;350;9.7;;0.0
08/06/2023;1500;25.2;26.1;24.6;61.4;65;58;17.3;17.6;16.8;-0.68;1016.93;1016.26;0.8;14;9.7;;0.0
08/06/2023;1600;23.9;24.6;23;66.2;70;64;17.2;17.6;16.9;0;1016.26;1015.92;0.5;4;8;;0.0
08/06/2023;1700;22.1;23;21.3;73.1;76;70;17;17.3;16.7;0;1016.26;1016.26;0.8;6;9.7;;0.0
08/06/2023;1800;21;21.3;20.7;78.8;81;77;17.2;17.4;16.9;0.34;1016.59;1016.26;0.2;23;4.8;;0.0
08/06/2023;1900;20.5;20.7;20.3;83.2;86;81;17.6;18.1;17.2;0.34;1016.93;1016.59;0.1;44;4.8;;0.0
08/06/2023;2000;20.4;20.5;20.1;86;87;86;18;18.1;17.8;0.34;1017.27;1016.93;0.3;38;8;;0.0
08/06/2023;2100;20.2;20.3;20.1;87;87;87;18;18.1;17.9;0;1017.27;1017.27;0.2;43;3.2;;0.0
08/06/2023;2200;20.2;20.4;20.2;89.5;90;88;18.4;18.5;18.2;0;1017.61;1017.27;1.5;39;9.7;;0.0
08/06/2023;2300;20.1;20.2;20;90;90;90;18.4;18.5;18.3;-0.34;1017.27;1016.93;1.3;58;9.7;;0.0
09/06/2023;000;19.8;20;19.6;90.9;91;90;18.3;18.5;17.9;0;1016.93;1016.93;1;43;9.7;;0.0
09/06/2023;100;19.3;19.6;19.1;90;90;90;17.7;17.9;17.4;-0.68;1016.93;1016.26;0.2;40;6.4;;0.0
09/06/2023;200;19.1;19.2;18.9;90;90;90;17.4;17.6;17.2;-0.34;1016.26;1015.92;0.2;359;8;;0.0
09/06/2023;300;18.8;19.1;18.6;90.1;91;90;17.1;17.4;16.9;-0.68;1015.92;1015.24;0.1;66;6.4;;0.0
09/06/2023;400;18.7;18.9;18.4;90.1;91;90;17.1;17.3;16.7;0;1015.24;1015.24;0.5;45;8;;0.0
09/06/2023;500;18.3;18.6;18.2;90.8;91;90;16.8;17.1;16.6;-0.34;1015.24;1014.9;0.1;321;6.4;;0.0
09/06/2023;600;18.1;18.3;18;90.9;91;90;16.6;16.8;16.3;0.68;1015.58;1014.9;0.2;32;6.4;;0.0
09/06/2023;700;17.9;18.1;17.7;88.5;90;87;16;16.4;15.8;0.34;1015.92;1015.58;0.1;27;4.8;;0.0
09/06/2023;800;18.8;20.4;17.9;82.3;87;76;15.7;16.3;15.3;0.34;1016.26;1015.92;0.3;21;6.4;;0.0
09/06/2023;900;21.7;22.8;20.4;73.2;77;70;16.7;17.2;16;0;1016.59;1016.26;0.6;51;11.3;;0.0
09/06/2023;1000;24;25;22.8;66.3;70;63;17.3;17.7;17;-0.34;1016.26;1015.92;0.7;37;9.7;;0.0
09/06/2023;1100;25.9;26.6;24.8;59;63;56;17.2;17.9;16.9;-1.02;1015.92;1014.9;1.2;347;9.7;;0.0
