rad,p_estacao,p_mar,pmax,pmin,t_seco,tmax,tmin,t_orvalho,tomax,tomin,prec,urar,urmax,urmin,ventodir,rajada,ventovel
1028.4666666666667,1009.775,1010.475,1011.5,1007.1,25.854166666666668,31.1,22.5,21.066666666666666,23.2,19.8,6.0,75.75,88.0,58.0,169.75,9.8,1.8791666666666667
924.0916666666667,1012.2833333333333,1012.9833333333332,1013.2,1010.4,24.775000000000002,28.6,21.6,20.491666666666667,22.5,19.3,0.0,77.5,88.0,64.0,211.25,8.2,1.8208333333333335
425.97499999999997,1011.7083333333334,1012.4083333333333,1013.0,1010.4,25.020833333333332,29.1,22.8,21.3,23.2,20.2,8.799999999999999,80.16666666666667,89.0,65.0,258.2916666666667,6.4,1.2041666666666666
591.8791666666667,1009.2666666666668,1009.9666666666667,1011.4,1007.1,26.004166666666666,32.6,23.1,21.754166666666666,23.8,20.4,1.0,78.41666666666667,89.0,52.0,205.95833333333334,13.1,1.9625000000000001
1148.0208333333333,1010.0749999999999,1010.775,1011.3,1008.8,26.05,30.2,22.7,21.279166666666665,22.9,20.3,0.0,75.58333333333333,88.0,60.0,198.45833333333334,7.2,1.8708333333333333
1210.9166666666667,1013.5958333333333,1014.2958333333332,1015.2,1010.9,25.729166666666668,28.4,21.6,19.962500000000002,23.0,17.0,0.0,70.95833333333333,84.0,57.0,169.45833333333334,10.8,2.8874999999999997
660.5749999999999,1015.4583333333334,1016.1583333333333,1016.5,1014.2,25.016666666666666,28.5,21.6,20.141666666666666,22.2,18.8,0.0,74.41666666666667,85.0,65.0,172.625,7.8,2.0791666666666666
1078.5833333333333,1016.4875000000001,1017.1875,1017.7,1014.7,25.2625,29.0,22.7,20.175,21.8,17.5,2.0,74.25,88.0,52.0,176.16666666666666,8.3,2.1708333333333334
182.75833333333333,1017.0791666666668,1017.7958333333332,1018.4,1015.7,23.120833333333334,25.5,21.5,20.55,22.5,18.4,67.0,85.75,92.0,70.0,184.83333333333334,8.4,1.6791666666666665
600.4291666666667,1015.8166666666666,1016.5166666666668,1017.7,1013.8,24.983333333333334,28.3,22.3,21.495833333333334,23.3,20.3,7.200000000000001,81.125,90.0,69.0,125.91666666666667,8.9,1.8458333333333332
511.3833333333334,1015.1,1015.8000000000001,1016.1,1013.7,25.21666666666667,28.9,23.3,22.483333333333334,24.2,21.7,47.6,85.20833333333333,91.0,68.0,160.33333333333334,6.4,1.3333333333333333
796.3458333333333,1014.8166666666666,1015.5166666666668,1016.6,1012.8,25.608333333333334,30.0,23.2,22.204166666666666,23.9,20.6,19.4,82.125,92.0,62.0,152.70833333333334,9.5,1.3541666666666667
1118.6291666666666,1012.1125000000001,1012.8125,1015.1,1008.3,26.570833333333336,29.9,23.9,22.104166666666668,23.2,20.8,10.4,77.0,89.0,59.0,35.875,10.1,2.254166666666667
384.27500000000003,1009.8625000000001,1010.5625,1014.0,1007.2,25.891666666666666,29.0,23.0,21.8625,24.0,17.6,5.800000000000001,78.75,88.0,62.0,233.20833333333334,13.6,2.9583333333333335
424.49583333333334,1016.2958333333332,1016.9958333333334,1017.9,1014.0,23.525000000000002,25.1,22.2,16.8625,19.5,15.0,0.0,66.54166666666667,82.0,58.0,165.375,10.4,3.1
1088.6583333333333,1018.2916666666666,1019.0291666666667,1019.3,1017.3,23.3625,27.1,19.3,16.579166666666666,18.7,15.4,0.0,66.29166666666667,80.0,51.0,183.70833333333334,7.9,2.1041666666666665
770.225,1017.9208333333332,1018.6833333333334,1019.2,1016.9,22.2625,27.4,19.5,17.816666666666666,19.3,14.9,3.4000000000000004,76.875,90.0,48.0,225.16666666666666,9.0,1.5958333333333332
742.7166666666667,1017.4541666666668,1018.2041666666668,1019.0,1016.3,22.495833333333334,27.7,17.9,17.370833333333334,19.7,16.0,0.4,74.16666666666667,89.0,54.0,180.79166666666666,7.8,1.6333333333333335
1026.0125,1014.9208333333332,1015.6541666666667,1017.9,1012.3,24.629166666666666,29.8,20.0,18.6875,20.6,16.6,0.0,70.79166666666667,89.0,47.0,158.83333333333334,9.7,1.7249999999999999
962.1166666666667,1011.9833333333332,1012.6833333333334,1013.6,1009.9,25.9375,31.6,21.5,20.195833333333333,22.2,18.5,0.0,71.625,87.0,48.0,179.91666666666666,9.6,1.7375
965.2666666666668,1011.6833333333334,1012.3833333333333,1013.2,1009.7,27.133333333333336,31.6,23.4,21.625,23.4,20.4,0.0,72.33333333333333,86.0,55.0,136.75,8.8,2.1999999999999997
1054.6083333333333,1011.4,1012.1,1013.5,1008.9,27.34166666666667,31.6,23.3,21.708333333333332,22.8,20.2,0.0,72.04166666666667,88.0,55.0,134.5,10.0,2.1666666666666665
993.7583333333333,1009.1750000000001,1009.875,1012.3,1005.7,27.962500000000002,32.3,24.2,22.96666666666667,24.8,21.1,0.0,74.83333333333333,86.0,57.0,144.54166666666666,11.8,2.25
738.5708333333333,1008.5375,1009.2375000000001,1010.0,1006.9,27.3125,30.0,24.8,22.575,25.0,20.5,1.2,75.625,87.0,61.0,187.79166666666666,10.0,2.7375000000000003
818.6999999999999,1009.8458333333333,1010.5458333333332,1011.1,1008.0,26.166666666666668,31.7,23.4,22.020833333333332,23.2,20.8,0.6000000000000001,78.54166666666667,90.0,54.0,165.54166666666666,10.0,2.6166666666666667
241.15833333333333,1013.3708333333334,1014.0749999999999,1015.1,1011.1,23.825,26.8,21.1,17.162499999999998,21.4,12.8,0.0,66.375,78.0,57.0,159.54166666666666,11.9,3.9333333333333336
1194.275,1016.7833333333333,1017.5458333333332,1018.5,1014.9,21.72083333333333,25.1,18.2,12.370833333333332,16.0,9.1,0.0,55.791666666666664,70.0,38.0,201.25,14.5,2.9291666666666667
886.5374999999999,1019.2041666666668,1019.9583333333334,1020.8,1017.4,21.354166666666668,26.5,15.8,13.891666666666666,17.0,11.9,0.0,63.125,83.0,47.0,188.75,10.1,1.9625000000000001
1064.9416666666666,1015.1916666666666,1015.9333333333334,1018.1,1011.6,23.633333333333336,29.2,18.5,17.254166666666666,19.5,15.0,0.2,68.75,87.0,47.0,140.41666666666666,10.8,1.8541666666666667
487.83750000000003,1010.6541666666667,1011.3541666666666,1013.8,1006.4,25.329166666666666,28.6,23.0,20.1375,22.1,19.0,0.6000000000000001,73.16666666666667,86.0,63.0,183.54166666666666,8.3,2.029166666666667
439.11249999999995,1007.2041666666668,1007.9041666666667,1010.8,1004.9,22.724999999999998,26.0,20.8,18.8125,22.1,11.4,28.2,79.58333333333333,92.0,46.0,224.95833333333334,14.8,2.5833333333333335
1155.2583333333334,1014.0124999999999,1014.75,1015.8,1010.8,21.895833333333332,26.6,16.4,13.887500000000001,17.5,11.8,0.0,61.166666666666664,82.0,43.0,182.33333333333334,11.1,2.4541666666666666
1119.0791666666667,1017.3458333333333,1018.0958333333333,1018.6,1015.6,23.166666666666668,29.3,17.6,15.029166666666667,16.7,8.4,0.0,62.583333333333336,85.0,29.0,157.79166666666666,8.1,1.7125000000000001
968.3666666666667,1018.9166666666666,1019.65,1019.8,1017.7,23.72083333333333,29.3,18.9,17.245833333333334,19.1,14.5,0.0,68.04166666666667,86.0,44.0,186.04166666666666,7.6,1.7750000000000001
1113.1041666666667,1020.725,1021.4625,1022.0,1019.3,23.429166666666664,27.5,18.5,17.520833333333332,19.4,15.5,0.0,70.16666666666667,87.0,53.0,182.04166666666666,8.8,2.245833333333333
496.625,1021.4250000000001,1022.1916666666666,1022.6,1020.2,22.625,26.0,19.4,17.8,19.6,15.3,5.4,74.83333333333333,88.0,55.0,177.375,10.0,2.558333333333333
477.74583333333334,1018.4166666666666,1019.1791666666667,1021.5,1016.2,21.8,26.2,19.5,18.75,20.8,17.5,18.6,83.25,91.0,67.0,208.625,8.7,1.6833333333333333
930.9541666666668,1015.1208333333334,1015.8666666666667,1016.9,1013.8,22.84583333333333,27.5,18.5,17.495833333333334,19.9,15.4,0.0,72.625,85.0,54.0,193.20833333333334,9.8,2.0
1049.7041666666667,1017.2416666666667,1017.975,1018.8,1015.7,23.304166666666664,26.5,19.7,17.170833333333334,19.0,13.1,0.0,69.08333333333333,85.0,44.0,191.79166666666666,9.6,2.625
738.1083333333332,1017.4291666666667,1018.1833333333334,1019.2,1015.5,22.15833333333333,27.0,17.3,16.820833333333333,18.9,14.9,0.0,72.33333333333333,87.0,53.0,198.54166666666666,8.9,2.245833333333333
951.9791666666666,1015.0083333333333,1015.7333333333332,1017.2,1012.7,23.833333333333332,28.5,19.7,17.741666666666667,19.1,16.0,0.0,69.79166666666667,86.0,48.0,174.0,8.8,1.7208333333333332
1054.75,1014.4708333333333,1015.1875,1015.6,1013.1,24.47083333333333,28.3,20.3,18.375,19.6,17.1,0.0,69.70833333333333,86.0,52.0,111.125,10.4,1.925
1071.1083333333333,1016.0124999999999,1016.7375000000001,1017.2,1014.6,24.97083333333333,30.8,19.5,18.266666666666666,20.9,15.5,0.0,68.04166666666667,87.0,40.0,187.66666666666666,10.1,2.2416666666666667
1050.7250000000001,1016.1083333333332,1016.8333333333334,1017.6,1014.2,25.3125,31.1,20.2,19.316666666666666,21.3,16.0,0.0,71.54166666666667,90.0,42.0,161.45833333333334,8.0,1.7333333333333334
1022.3000000000001,1015.6374999999999,1016.3416666666667,1017.0,1013.7,25.645833333333332,30.6,21.7,19.6875,21.5,17.2,0.0,70.95833333333333,86.0,49.0,132.16666666666666,9.4,1.8791666666666667
1015.8458333333333,1015.6708333333332,1016.3791666666666,1017.3,1013.6,25.641666666666666,30.6,21.6,19.829166666666666,21.5,17.0,0.4,71.54166666666667,88.0,46.0,182.0,10.6,2.254166666666667
969.9583333333334,1015.4541666666668,1016.1583333333333,1016.5,1014.2,25.916666666666668,31.1,21.6,19.95,21.5,18.7,0.0,70.41666666666667,85.0,50.0,176.125,8.2,2.183333333333333
1021.475,1016.2624999999999,1016.9666666666667,1017.9,1013.6,26.1875,31.6,22.0,19.891666666666666,21.8,17.3,0.0,69.83333333333333,88.0,43.0,155.45833333333334,10.1,2.275
982.2958333333332,1013.1,1013.8000000000001,1015.8,1010.2,27.116666666666664,32.1,22.6,20.908333333333335,22.8,18.1,0.0,70.0,86.0,46.0,184.41666666666666,8.6,2.275
690.3208333333333,1012.7833333333333,1013.4833333333332,1014.0,1010.9,25.541666666666668,30.2,22.6,21.458333333333332,23.1,19.3,3.2,78.70833333333333,90.0,56.0,181.79166666666666,9.1,2.058333333333333
438.69166666666666,1014.8208333333333,1015.5208333333334,1016.4,1013.6,24.320833333333336,27.2,23.1,21.066666666666666,22.7,19.6,3.0,82.20833333333333,90.0,71.0,162.83333333333334,8.1,2.4458333333333333
278.47499999999997,1013.3958333333334,1014.0958333333333,1016.3,1009.9,24.304166666666664,27.5,22.1,21.34583333333333,23.2,19.9,0.6000000000000001,83.66666666666667,89.0,72.0,235.75,8.2,1.5125000000000002
899.5708333333333,1007.5916666666667,1008.2916666666666,1011.0,1004.7,26.495833333333334,32.1,22.6,21.2375,22.7,19.3,0.0,73.70833333333333,88.0,48.0,219.04166666666666,7.9,1.9375
935.8458333333333,1008.2166666666667,1008.9166666666666,1010.3,1006.6,24.883333333333336,27.3,22.6,19.3625,22.3,16.1,0.2,72.20833333333333,89.0,51.0,185.16666666666666,13.1,2.908333333333333
959.5749999999999,1013.0208333333334,1013.7416666666667,1015.0,1010.3,23.416666666666668,27.8,18.0,16.408333333333335,19.2,13.8,0.0,65.45833333333333,84.0,49.0,171.91666666666666,10.0,2.2125
817.6958333333333,1017.5708333333333,1018.3041666666667,1019.4,1015.0,23.962500000000002,29.3,20.4,18.625,20.6,17.0,5.6,73.16666666666667,91.0,53.0,163.125,6.2,1.5416666666666667
998.1750000000001,1020.5333333333333,1021.2541666666666,1022.1,1019.4,24.791666666666668,29.4,20.3,17.675,19.4,14.4,0.0,65.79166666666667,87.0,43.0,114.70833333333333,8.5,1.6458333333333333
731.2791666666667,1020.0375,1020.7833333333333,1021.6,1018.1,23.354166666666668,28.3,19.9,17.675,20.0,16.0,0.8,71.33333333333333,86.0,50.0,159.79166666666666,7.2,1.6958333333333335
974.7166666666667,1017.375,1018.1,1019.5,1014.8,24.175,28.5,20.3,16.433333333333334,18.7,13.5,0.0,63.5,85.0,44.0,116.20833333333333,8.9,1.9541666666666666
954.7833333333333,1016.225,1016.9583333333334,1017.7,1014.0,24.5,30.7,19.6,16.241666666666667,18.1,12.7,0.0,62.0,82.0,35.0,188.375,8.6,1.7791666666666668
935.4958333333334,1016.5666666666666,1017.2833333333333,1018.1,1015.4,24.820833333333336,28.5,20.9,18.245833333333334,20.2,16.4,1.8,67.75,89.0,51.0,101.0,7.5,1.7
759.5625,1016.9333333333334,1017.6791666666667,1018.7,1015.0,23.787499999999998,29.8,19.3,18.429166666666667,20.7,16.5,0.0,72.875,88.0,53.0,166.04166666666666,9.2,1.6416666666666666
342.2916666666667,1017.0041666666666,1017.725,1018.4,1015.4,24.420833333333334,28.0,21.1,19.754166666666666,21.6,18.6,0.0,75.70833333333333,87.0,61.0,237.70833333333334,5.8,1.25
837.0875000000001,1015.5875,1016.2875,1017.8,1013.5,26.108333333333334,32.0,21.8,20.658333333333335,21.9,18.8,0.0,73.25,89.0,49.0,174.5,7.0,1.8
833.7041666666665,1014.0749999999999,1014.775,1016.0,1012.2,26.099999999999998,32.1,21.6,20.716666666666665,22.3,18.7,0.0,73.79166666666667,90.0,47.0,198.125,6.0,1.3791666666666667
603.5958333333333,1015.2708333333334,1015.9708333333333,1017.0,1013.9,25.733333333333334,30.2,23.5,20.404166666666665,22.0,18.1,0.0,73.0,83.0,50.0,162.5,8.2,1.9458333333333335
319.8,1009.9708333333333,1010.6708333333332,1015.4,1004.1,25.508333333333336,27.9,23.8,21.041666666666668,22.9,19.9,0.4,76.5,86.0,64.0,234.33333333333334,11.7,2.670833333333333
906.3583333333332,1006.4958333333334,1007.1999999999999,1009.6,1004.4,23.679166666666664,29.6,18.2,12.820833333333333,21.3,7.1,0.0,53.958333333333336,88.0,28.0,241.66666666666666,9.6,2.2875
878.4083333333333,1012.1416666666668,1012.875,1014.6,1009.6,22.266666666666666,27.5,17.7,12.1,16.8,9.2,0.0,53.375,71.0,32.0,212.375,11.0,2.725
856.1708333333332,1015.3041666666667,1016.0500000000001,1016.9,1013.4,21.929166666666664,28.0,16.5,15.345833333333333,18.6,13.4,0.0,67.41666666666667,84.0,47.0,159.91666666666666,9.4,1.6666666666666667
304.7416666666667,1014.0749999999999,1014.8041666666667,1016.4,1012.0,22.729166666666668,26.9,20.3,18.104166666666668,19.2,16.6,9.6,75.79166666666667,89.0,58.0,228.16666666666666,8.4,1.9333333333333333
759.9458333333333,1015.6750000000001,1016.4625,1018.3,1013.0,20.6125,22.9,17.6,16.1125,19.2,11.7,0.2,76.375,93.0,59.0,193.04166666666666,12.9,3.158333333333333
900.7291666666666,1018.0416666666666,1018.8249999999999,1019.5,1015.7,19.466666666666665,24.7,14.3,9.633333333333333,14.4,5.1,0.0,54.25,70.0,31.0,197.33333333333334,11.0,2.4291666666666667
822.4208333333332,1016.6541666666667,1017.4291666666667,1018.0,1014.8,19.258333333333333,24.8,12.1,10.858333333333334,15.6,7.3,0.0,59.25,82.0,42.0,183.41666666666666,9.6,2.1166666666666667
830.4375,1016.1583333333333,1016.9333333333334,1017.2,1015.1,20.308333333333334,24.4,14.9,12.804166666666667,15.3,9.5,0.0,62.916666666666664,85.0,45.0,193.41666666666666,9.5,2.0708333333333333
849.5625,1017.1291666666666,1017.9041666666667,1018.4,1015.7,19.2375,24.8,13.3,12.783333333333333,16.3,10.3,0.0,67.33333333333333,88.0,46.0,201.08333333333334,8.1,1.8458333333333332
844.0625,1018.9125,1019.6833333333334,1020.8,1017.4,20.691666666666666,27.1,14.7,14.049999999999999,16.1,10.7,0.0,67.66666666666667,89.0,37.0,173.70833333333334,6.7,1.55
800.975,1017.3083333333334,1018.0583333333334,1019.5,1014.0,21.337500000000002,26.7,16.7,16.095833333333335,18.1,14.8,0.0,73.29166666666667,89.0,51.0,187.91666666666666,9.8,1.55
603.3541666666666,1008.9625,1009.6833333333334,1014.8,1003.8,22.691666666666666,28.0,19.8,17.5,18.9,14.9,1.8,73.625,90.0,46.0,247.45833333333334,9.1,1.8208333333333335
846.6625,1010.975,1011.725,1013.9,1007.1,20.158333333333335,26.1,11.7,8.924999999999999,18.7,4.7,0.2,51.291666666666664,85.0,28.0,235.375,8.1,1.7583333333333335
839.3458333333333,1017.875,1018.65,1021.6,1013.9,18.8875,26.4,11.3,6.958333333333333,12.8,3.0,0.0,47.833333333333336,72.0,23.0,208.70833333333334,6.4,1.3083333333333333
757.7041666666668,1022.8791666666666,1023.6625,1024.3,1021.6,19.004166666666666,26.2,12.8,12.508333333333333,17.8,9.5,0.0,67.20833333333333,85.0,41.0,203.54166666666666,9.5,1.9291666666666665
765.6333333333333,1023.8000000000001,1024.5833333333333,1025.5,1022.5,20.599999999999998,25.9,15.7,15.583333333333334,17.5,13.4,0.0,73.875,88.0,49.0,192.875,7.6,1.9166666666666667
692.35,1023.0708333333333,1023.85,1024.5,1021.0,21.087500000000002,26.1,17.1,15.266666666666666,17.4,13.8,0.0,70.20833333333333,83.0,50.0,185.04166666666666,6.0,1.1666666666666667
788.0124999999999,1020.3249999999999,1021.0916666666667,1022.5,1017.6,21.1375,27.7,15.7,15.275,17.3,13.4,0.0,71.33333333333333,91.0,43.0,169.875,8.0,1.3458333333333332
780.3208333333333,1017.7041666666668,1018.4583333333334,1019.6,1014.9,21.620833333333334,29.0,16.0,16.025000000000002,18.8,14.2,0.0,72.83333333333333,92.0,42.0,192.33333333333334,7.7,1.3875
758.0374999999999,1017.0625,1017.8125,1018.1,1015.7,21.6125,28.8,16.4,16.837500000000002,19.0,13.1,0.0,76.0,92.0,39.0,215.41666666666666,6.8,1.3916666666666666
749.975,1017.3958333333334,1018.1458333333334,1018.9,1015.9,22.183333333333334,28.1,16.7,16.508333333333333,18.5,15.0,0.0,71.75,90.0,47.0,175.70833333333334,6.8,1.3166666666666667
723.6500000000001,1018.775,1019.5291666666667,1020.5,1017.2,22.054166666666664,26.9,17.5,16.904166666666665,18.9,14.9,0.2,73.91666666666667,91.0,50.0,176.41666666666666,9.4,1.5125
688.6833333333334,1018.5416666666666,1019.2416666666667,1020.0,1016.2,24.46666666666667,28.7,22.5,19.279166666666665,20.6,16.7,0.0,73.33333333333333,82.0,49.0,182.45833333333334,9.8,2.670833333333333
715.8625000000001,1019.9291666666667,1020.6791666666667,1022.6,1018.2,22.995833333333334,28.8,18.4,18.966666666666665,20.8,17.1,0.0,78.79166666666667,92.0,56.0,222.83333333333334,13.3,2.0500000000000003
276.8541666666667,1024.1791666666666,1024.9708333333333,1026.1,1022.5,23.416666666666668,26.3,22.3,18.983333333333334,20.1,17.5,0.0,76.29166666666667,85.0,62.0,142.45833333333334,9.0,2.6875
397.075,1021.7708333333334,1022.5333333333333,1024.3,1018.7,22.804166666666664,26.2,20.1,19.133333333333333,21.0,18.2,2.8000000000000003,80.04166666666667,90.0,68.0,105.58333333333333,8.3,1.575
662.6583333333334,1017.0375,1017.7833333333333,1020.4,1013.3,24.241666666666664,29.7,20.5,19.3125,20.6,17.8,0.0,75.20833333333333,88.0,51.0,203.29166666666666,7.4,2.0458333333333334
446.575,1015.5666666666666,1016.2875,1017.3,1014.2,22.8125,26.0,21.1,18.2,21.3,15.0,0.0,75.58333333333333,89.0,63.0,177.91666666666666,7.9,1.9875
385.675,1018.1833333333334,1018.975,1020.4,1017.0,21.454166666666666,25.0,20.2,14.954166666666666,16.2,13.4,0.0,66.70833333333333,75.0,54.0,155.54166666666666,7.2,1.9958333333333333
706.9499999999999,1017.5083333333333,1018.2875,1019.0,1016.2,20.945833333333333,24.2,17.3,13.916666666666666,16.3,9.7,0.0,65.45833333333333,89.0,42.0,161.58333333333334,12.2,2.3916666666666666
709.4375,1019.8416666666667,1020.625,1021.4,1018.6,19.4375,24.3,14.2,11.6875,13.7,9.3,0.0,61.75,82.0,43.0,199.95833333333334,8.8,1.55
587.1125,1016.7041666666668,1017.4625,1020.0,1012.8,19.279166666666665,25.6,13.6,13.595833333333333,15.9,10.9,0.0,71.41666666666667,91.0,41.0,208.625,9.0,1.6333333333333335
216.55416666666667,1011.2208333333333,1011.9833333333332,1013.6,1008.4,20.2375,24.5,16.8,15.741666666666667,18.7,14.2,0.6000000000000001,76.0,87.0,53.0,257.4583333333333,6.8,1.1875
171.42916666666667,1013.4208333333332,1014.2208333333333,1017.4,1010.3,18.229166666666668,20.7,15.3,14.454166666666666,17.1,11.7,2.2,79.0,88.0,59.0,202.95833333333334,12.2,2.2375000000000003
672.0625,1020.5583333333334,1021.3583333333332,1023.6,1017.3,16.783333333333335,22.6,10.7,9.549999999999999,14.0,5.9,0.0,63.458333333333336,83.0,44.0,197.70833333333334,11.9,2.1625
663.0833333333334,1023.7666666666668,1024.5666666666666,1025.9,1022.1,17.704166666666666,24.2,11.8,11.4375,13.7,9.6,0.0,68.66666666666667,89.0,41.0,165.70833333333334,8.0,1.3499999999999999
660.3625000000001,1022.2708333333334,1023.0541666666667,1023.9,1019.9,19.045833333333334,25.4,13.4,13.445833333333333,15.6,10.2,0.0,71.95833333333333,91.0,40.0,223.125,11.1,1.575
654.0708333333333,1018.9208333333332,1019.6875,1021.8,1015.9,21.72083333333333,26.3,18.0,15.658333333333333,17.8,13.2,0.0,69.5,83.0,46.0,184.0,10.3,2.183333333333333
613.9083333333333,1016.3625000000001,1017.1166666666667,1018.0,1014.3,21.9875,28.4,17.3,16.037499999999998,18.5,13.3,0.0,70.75,90.0,40.0,203.0,8.5,1.7791666666666668
466.81666666666666,1014.8083333333334,1015.5666666666666,1016.2,1013.3,20.416666666666668,24.9,16.6,17.175,19.1,15.2,0.0,82.33333333333333,92.0,62.0,224.54166666666666,7.5,1.0041666666666667
252.44583333333333,1011.7333333333332,1012.4833333333332,1014.9,1008.9,21.308333333333334,25.5,19.3,18.2375,19.5,17.4,2.6,83.04166666666667,90.0,66.0,197.25,7.7,1.4000000000000001
585.3791666666667,1016.4083333333333,1017.2083333333334,1020.7,1012.0,19.625,21.9,17.8,13.383333333333333,18.4,9.1,3.5999999999999996,68.04166666666667,88.0,45.0,166.5,11.3,3.8249999999999997
