rad,pmax,pmin,pmed,tmax,tmin,tmed,tomax,tomin,tomed,prec,urar,urmax,urmin,ventodir,rajada,ventovel
,1025.74,1018.63,0.26958333333333334,24.3,16.4,19.266666666666666,17.1,13.7,15.466666666666667,0.0,79.12083333333334,91.0,63.0,72.54166666666667,17.7,2.441666666666667
,1025.4,1018.63,-0.18416666666666667,25.2,15.5,19.395833333333332,18.2,14.2,15.9125,0.0,81.34583333333333,95.0,59.0,198.41666666666666,14.5,2.0708333333333333
,1021.0,1013.55,-0.255,24.5,17.0,19.400000000000002,17.9,15.8,16.620833333333334,0.0,84.57916666666667,95.0,66.0,221.45833333333334,19.3,5.4750000000000005
,1014.9,1005.08,-0.355,26.3,17.8,20.650000000000002,18.1,15.7,16.754166666666666,0.0,79.425,93.0,54.0,214.5,17.7,3.3541666666666665
,1021.0,1005.08,0.61,22.1,13.7,18.004166666666666,17.8,10.7,14.333333333333334,1.0,79.3125,88.0,68.0,129.16666666666666,22.5,4.825
,1025.4,1020.66,0.09958333333333334,17.4,14.3,15.450000000000001,11.7,9.8,10.8125,0.0,74.09166666666667,81.0,63.0,105.95833333333333,12.9,1.3041666666666667
,1023.37,1015.92,-0.3120833333333333,18.5,15.1,16.604166666666668,18.0,11.5,15.133333333333333,15.6,91.22500000000001,97.0,79.0,217.95833333333334,11.3,0.10000000000000002
,1015.92,1007.79,-0.23958333333333334,23.6,17.4,19.8875,19.4,16.4,18.195833333333333,2.1,90.375,98.0,77.0,200.41666666666666,17.7,2.5124999999999997
,1010.5,1003.73,-0.028749999999999998,24.6,17.2,20.3625,19.2,15.7,17.6125,0.0,84.86666666666666,96.0,60.0,190.875,12.9,0.5291666666666667
,1024.72,1009.14,0.6454166666666666,24.6,14.5,18.425,16.3,9.2,11.8125,0.0,66.09583333333333,80.0,52.0,164.16666666666666,17.7,2.0
,1026.08,1022.69,-0.056250000000000015,19.4,13.7,16.925,14.7,10.8,12.775,0.0,76.8125,85.0,65.0,207.41666666666666,9.7,0.9083333333333333
,1024.04,1019.98,0.0016666666666666705,24.5,15.3,18.325,16.3,12.7,14.341666666666667,0.0,78.20833333333333,92.0,59.0,131.16666666666666,17.7,2.6875
,1023.37,1019.3,-0.1416666666666667,22.2,13.5,17.804166666666667,16.7,12.5,14.762500000000001,0.0,83.01666666666667,95.0,67.0,262.625,12.9,1.9791666666666667
,1019.98,1014.9,-0.17125,24.7,18.2,20.179166666666667,17.7,14.7,16.175,0.0,78.08333333333333,88.0,64.0,220.83333333333334,16.1,2.5500000000000003
,1016.26,1013.21,-4.625929269271485e-18,27.0,16.3,20.095833333333335,19.8,15.2,17.241666666666667,0.0,84.3125,95.0,64.0,196.95833333333334,9.7,1.425
,1018.29,1014.9,0.085,24.4,17.4,19.337500000000002,19.2,16.6,17.525000000000002,0.0,89.7375,98.0,72.0,215.08333333333334,16.1,2.3333333333333335
,1019.3,1015.58,0.03000000000000001,24.6,18.4,20.1875,18.7,16.4,17.1375,0.0,83.16666666666667,90.0,67.0,210.16666666666666,17.7,4.6499999999999995
,1020.66,1017.27,0.05708333333333334,22.3,17.0,18.720833333333335,18.5,15.8,17.087500000000002,0.0,90.44166666666666,95.0,78.0,208.25,16.1,3.5208333333333335
,1023.03,1019.64,0.07083333333333333,26.1,17.0,20.3125,17.6,14.7,16.004166666666666,0.0,77.55,94.0,56.0,220.875,12.9,1.8833333333333335
,1022.01,1013.88,-0.32583333333333336,24.8,15.4,19.4875,16.9,14.3,15.916666666666666,0.0,81.10833333333333,95.0,57.0,225.75,22.5,3.1875
,1014.22,1002.71,-0.16625000000000004,30.1,16.9,21.879166666666666,18.0,15.2,16.654166666666665,3.3,74.40833333333333,93.0,47.0,178.91666666666666,27.4,3.8958333333333335
,1016.59,1006.43,0.3966666666666667,22.7,12.5,16.908333333333335,16.6,7.2,11.354166666666666,2.0,72.1125,93.0,39.0,198.41666666666666,17.7,2.3333333333333335
,1021.0,1016.26,0.1691666666666667,21.9,9.8,14.745833333333332,11.4,7.4,9.179166666666665,0.0,71.21666666666667,92.0,43.0,232.125,11.3,1.3583333333333334
,1021.67,1016.93,-0.08375,22.1,9.7,15.391666666666666,13.2,8.7,11.383333333333333,0.0,78.69166666666666,96.0,53.0,230.20833333333334,17.7,2.6
,1018.63,1013.88,-0.02833333333333334,24.1,12.6,17.483333333333334,15.4,11.7,13.575000000000001,0.0,79.27916666666667,94.0,55.0,210.875,16.1,2.2624999999999997
,1019.64,1016.26,0.05666666666666668,24.0,13.8,18.229166666666668,17.0,13.0,15.325000000000001,0.0,84.0,96.0,63.0,203.95833333333334,11.3,1.5999999999999999
,1019.3,1014.22,-0.21291666666666667,25.0,18.3,20.329166666666666,18.1,15.7,16.579166666666666,0.0,79.5625,91.0,61.0,229.125,16.1,2.25
,1014.56,1005.42,-0.3116666666666667,24.3,19.0,20.775000000000002,18.3,15.1,17.466666666666665,0.0,81.74583333333334,91.0,68.0,203.95833333333334,20.9,4.1375
,1019.3,1006.43,0.5108333333333334,24.3,15.4,19.05,15.4,11.8,13.379166666666668,0.0,70.625,90.0,51.0,126.58333333333333,25.7,5.2250000000000005
,1022.01,1017.61,0.0008333333333333225,21.1,13.7,15.970833333333333,13.2,10.1,11.445833333333333,16.0,75.15416666666667,94.0,56.0,142.125,14.5,2.3208333333333333
,1019.3,1013.55,-0.17041666666666666,16.7,13.8,15.395833333333334,16.2,12.9,14.691666666666668,22.099999999999998,95.53750000000001,97.0,92.0,161.70833333333334,9.7,0.33749999999999997
,1022.01,1014.56,0.2833333333333334,21.1,16.1,17.279166666666665,17.3,15.6,16.033333333333335,13.7,92.69583333333333,97.0,78.0,101.70833333333333,12.9,2.0916666666666663
,1022.01,1016.59,-0.20000000000000004,18.2,16.0,16.849999999999998,17.2,15.4,16.133333333333333,63.5,95.67083333333333,97.0,91.0,138.25,19.3,0.9291666666666667
,1020.32,1013.55,0.13,16.2,13.3,14.5625,15.6,11.0,13.258333333333333,118.8,91.97083333333335,97.0,80.0,138.58333333333334,29.0,7.941666666666666
,1025.06,1019.98,0.22791666666666668,22.2,13.0,16.554166666666667,15.1,10.9,13.004166666666668,0.0,80.1125,91.0,62.0,122.16666666666667,17.7,3.8666666666666667
,1026.41,1022.69,-0.028333333333333332,21.7,13.5,16.666666666666668,15.7,11.7,13.575000000000001,0.0,82.90416666666667,95.0,60.0,180.54166666666666,12.9,1.1583333333333334
,1024.38,1020.66,-0.09875,20.7,13.8,17.354166666666668,16.8,12.8,15.35,0.5,88.34583333333335,97.0,77.0,236.41666666666666,12.9,1.2874999999999999
,1022.01,1015.24,-0.2833333333333334,25.0,14.6,19.133333333333333,17.4,14.0,15.8125,0.0,82.41250000000001,96.0,56.0,232.625,20.9,2.2125
,1015.58,1004.74,-0.3958333333333333,25.2,18.0,20.662499999999998,18.4,16.6,17.345833333333335,0.0,81.875,92.0,65.0,231.54166666666666,24.1,4.0
,1014.56,1005.42,0.3691666666666667,22.2,15.0,18.650000000000002,17.9,12.7,15.591666666666667,1.1,82.47083333333333,92.0,74.0,214.29166666666666,19.3,3.2583333333333333
,1014.9,1007.79,-0.28208333333333335,22.9,14.6,18.320833333333333,18.2,13.1,16.150000000000002,0.0,87.39166666666667,93.0,72.0,238.20833333333334,20.9,3.2916666666666665
,1023.37,1004.06,0.6404166666666666,23.3,11.4,16.75,18.6,6.5,14.258333333333333,30.9,85.56666666666666,96.0,68.0,173.625,27.4,4.683333333333334
,1032.85,1023.37,0.4018181818181818,18.4,8.3,12.695454545454545,6.7,0.4,4.790909090909091,0.0,60.559090909090905,81.0,33.0,149.9090909090909,16.1,2.1272727272727274
,1033.19,1028.78,-0.1391666666666667,20.6,6.6,13.529166666666667,11.2,3.9,7.591666666666666,0.0,68.85000000000001,88.0,43.0,261.625,11.3,0.9583333333333334
,1029.46,1025.4,-0.1275,21.7,12.1,16.279166666666665,14.4,10.0,12.391666666666666,0.0,78.57916666666667,91.0,59.0,255.75,16.1,0.75
,1026.41,1023.03,-0.028333333333333332,21.2,13.3,16.833333333333332,15.1,11.7,13.704166666666666,3.1,82.54583333333333,94.0,65.0,226.29166666666666,9.7,0.24166666666666667
,1027.09,1023.03,-0.07083333333333335,20.9,14.6,17.516666666666666,16.9,13.8,15.554166666666667,6.1,88.53333333333335,96.0,73.0,237.54166666666666,14.5,0.6
,1024.38,1020.66,-0.08333333333333333,25.2,16.7,19.666666666666668,17.7,15.2,16.379166666666666,2.6,82.53750000000001,96.0,59.0,228.29166666666666,14.5,2.0791666666666666
,1022.69,1018.96,-0.04208333333333334,25.9,15.7,20.0125,18.0,14.9,16.620833333333334,0.0,82.18333333333334,95.0,58.0,223.08333333333334,17.7,1.2833333333333334
,1021.33,1015.92,-0.15583333333333335,25.2,15.9,20.279166666666665,17.8,15.1,16.608333333333334,0.0,80.79583333333333,95.0,60.0,228.04166666666666,17.7,1.9041666666666666
,1017.61,1010.84,-0.18666666666666668,26.4,17.0,20.720833333333335,19.1,16.3,17.587500000000002,0.0,83.37916666666666,96.0,62.0,228.125,17.7,2.495833333333333
,1028.78,1011.85,0.6529166666666667,20.9,11.3,16.462500000000002,18.2,5.2,12.825000000000001,1.1,79.32083333333334,96.0,66.0,110.16666666666667,33.8,8.745833333333334
,1031.16,1027.77,0.09958333333333334,20.3,9.4,13.920833333333334,8.4,2.1,5.8125,0.0,58.82083333333333,69.0,43.0,80.45833333333333,25.7,6.866666666666667
,1031.16,1027.09,-0.14291666666666666,21.4,11.3,15.0875,12.4,6.1,9.983333333333333,0.0,72.40416666666667,92.0,53.0,174.5,14.5,1.5875000000000001
,1028.11,1021.33,-0.24083333333333334,23.6,11.3,17.220833333333335,15.3,10.3,12.720833333333333,0.5,76.85000000000001,96.0,46.0,224.08333333333334,22.5,2.8666666666666667
,1022.01,1014.22,-0.3116666666666667,24.7,16.9,19.941666666666666,16.3,12.4,14.549999999999999,0.0,72.375,85.0,50.0,195.04166666666666,24.1,4.345833333333333
,1018.29,1011.18,0.15666666666666668,21.6,16.5,19.025000000000002,17.3,13.1,15.924999999999999,0.6,82.39583333333333,90.0,73.0,166.04166666666666,24.1,2.8041666666666667
,1025.06,1017.95,0.2841666666666667,21.2,12.1,15.516666666666666,13.3,5.2,9.174999999999999,0.5,66.39583333333333,84.0,52.0,165.08333333333334,27.4,7.8374999999999995
,1027.09,1024.38,0.07041666666666667,23.4,8.1,15.304166666666667,12.4,4.1,8.616666666666667,0.0,66.38333333333334,87.0,38.0,187.125,16.1,2.0708333333333333
,1028.45,1024.72,0.028333333333333332,20.8,14.0,16.433333333333334,15.8,10.3,13.291666666666666,1.4,81.98333333333333,93.0,66.0,238.58333333333334,9.7,0.9249999999999999
,1027.43,1022.01,-0.22708333333333333,20.3,15.9,17.504166666666666,16.8,14.8,15.65,7.4,89.13333333333333,95.0,75.0,193.75,16.1,1.6416666666666666
,1022.01,1012.53,-0.3825,19.6,16.3,17.9875,17.7,15.2,16.766666666666666,16.4,92.72916666666667,95.0,88.0,181.20833333333334,19.3,2.4916666666666667
,1013.21,1008.13,-0.085,25.8,14.9,20.275000000000002,19.3,14.3,17.016666666666666,0.0,82.54166666666667,97.0,64.0,174.04166666666666,14.5,2.3666666666666667
,1011.18,1004.74,-0.014583333333333353,33.3,18.3,24.054166666666664,21.4,16.3,19.041666666666668,-0.09999999999999964,75.47500000000001,92.0,46.0,141.75,25.7,2.370833333333333
,1021.67,1010.5,0.4708333333333334,21.7,13.8,16.425,18.3,8.2,11.270833333333334,1.8,72.02499999999999,85.0,53.0,86.45833333333333,30.6,6.883333333333333
,1023.03,1018.96,0.0012500000000000104,21.9,11.6,15.987499999999999,10.6,7.8,8.975,0.0,64.20416666666667,81.0,44.0,211.75,16.1,2.9499999999999997
,1021.67,1013.21,-0.35375,17.3,13.4,15.216666666666667,15.6,10.2,13.591666666666667,39.9,90.20416666666667,96.0,72.0,210.41666666666666,11.3,1.2583333333333333
,1014.9,1010.84,0.07083333333333335,26.8,15.1,19.170833333333334,18.3,12.1,15.366666666666667,0.0,79.91250000000001,97.0,56.0,160.91666666666666,30.6,3.5375
,1019.98,1013.88,0.19791666666666666,22.0,16.9,18.766666666666666,14.6,12.1,13.299999999999999,0.0,70.92916666666666,81.0,58.0,211.33333333333334,16.1,4.504166666666666
,1023.37,1018.96,0.14083333333333334,24.7,14.6,18.433333333333334,16.1,11.9,13.795833333333334,0.0,74.90416666666667,87.0,57.0,159.5,16.1,3.275
,1026.08,1022.01,0.12272727272727274,23.4,14.9,16.963636363636365,16.4,13.1,14.359090909090908,0.1999999999999993,85.02272727272727,94.0,60.0,224.27272727272728,17.7,1.4772727272727273
,1026.75,1022.35,-0.08791666666666668,23.4,13.1,16.8125,16.1,10.5,12.879166666666668,0.6,79.05416666666666,93.0,50.0,212.08333333333334,14.5,1.5083333333333335
,1023.37,1017.27,-0.21,23.5,12.4,17.599999999999998,16.5,10.8,13.387500000000001,0.6,77.71249999999999,93.0,52.0,192.41666666666666,17.7,1.9291666666666665
,1018.96,1011.51,-0.24625,23.0,13.6,18.1125,16.2,12.4,14.637500000000001,7.8,81.25,94.0,58.0,196.625,17.7,1.4833333333333334
,1014.56,1009.82,0.07083333333333333,26.1,15.1,19.633333333333333,18.4,13.6,15.458333333333334,1.8,77.87916666666666,96.0,57.0,151.83333333333334,24.1,4.129166666666666
,1015.24,1009.82,-0.13083333333333333,24.3,15.5,18.775000000000002,16.3,13.2,14.7125,4.2,78.14166666666667,93.0,58.0,198.91666666666666,16.1,2.3000000000000003
,1011.51,1004.4,-0.027500000000000024,25.7,15.7,19.837500000000002,18.5,6.3,15.233333333333334,1.1,75.84583333333333,93.0,49.0,200.41666666666666,22.5,3.1125000000000003
,1019.3,1010.5,0.36833333333333335,24.6,12.3,17.900000000000002,10.9,3.9,7.416666666666667,0.0,51.03333333333333,66.0,37.0,164.16666666666666,22.5,3.658333333333333
,1021.67,1017.95,0.05666666666666667,25.1,10.3,16.904166666666665,13.6,4.5,10.008333333333333,0.0,66.79583333333333,89.0,31.0,167.95833333333334,12.9,1.5625
,1021.33,1016.93,-0.08375,21.7,14.3,16.775000000000002,14.7,12.0,13.1625,11.4,80.05416666666666,93.0,58.0,214.25,16.1,1.8458333333333332
,1018.96,1011.85,-0.18500000000000003,22.7,14.9,18.729166666666668,17.8,13.4,15.637500000000001,0.09999999999999987,82.54583333333333,92.0,72.0,194.25,17.7,2.0541666666666667
,1019.3,1012.87,0.19875,28.4,15.0,20.620833333333334,19.0,11.7,15.299999999999999,0.0,73.19583333333334,95.0,51.0,132.91666666666666,16.1,2.575
,1024.72,1018.63,0.22666666666666668,24.3,16.8,19.429166666666667,14.7,11.8,13.170833333333334,0.0,67.64583333333333,80.0,51.0,116.0,25.7,6.179166666666667
,1024.72,1022.35,-0.0275,24.1,14.7,18.258333333333333,13.7,9.1,11.424999999999999,0.0,65.45,83.0,43.0,162.5,16.1,2.183333333333333
,1023.71,1020.32,-0.14250000000000002,23.0,14.9,17.308333333333334,16.1,11.7,14.375,3.1,83.19166666666666,93.0,62.0,241.41666666666666,11.3,0.5333333333333333
,1020.32,1015.24,-0.06875000000000002,27.0,16.6,20.079166666666666,19.7,14.3,16.304166666666667,1.5,79.675,93.0,57.0,156.125,17.7,2.6750000000000003
,1019.64,1016.93,0.0,26.2,16.3,19.391666666666666,17.3,12.7,14.645833333333334,0.0,74.56666666666666,89.0,57.0,203.125,22.5,3.0124999999999997
,1018.63,1014.22,-0.1416666666666667,25.7,15.3,18.991666666666667,15.9,12.5,14.016666666666666,0.0,73.7625,88.0,52.0,188.04166666666666,14.5,2.45
,1016.93,1013.88,0.02833333333333334,23.6,15.6,17.962500000000002,14.4,7.9,11.945833333333333,0.0,68.7,88.0,47.0,140.91666666666666,12.9,2.779166666666667
,1017.95,1014.22,-0.029583333333333326,23.7,16.3,19.229166666666668,17.4,12.5,14.666666666666666,1.5,75.60833333333333,94.0,57.0,214.625,14.5,1.9749999999999999
,1015.92,1004.74,-0.45375000000000004,21.2,18.2,19.720833333333335,19.1,17.2,18.133333333333333,22.299999999999997,90.64999999999999,95.0,85.0,176.20833333333334,22.5,3.6
,1010.84,1001.36,0.255,26.8,15.5,20.795833333333334,19.1,13.7,16.845833333333335,0.0,79.12083333333334,94.0,57.0,239.08333333333334,17.7,2.8375
,1012.87,1008.47,0.028749999999999994,26.5,13.6,20.020833333333332,17.5,11.7,14.895833333333334,0.0,74.96666666666667,96.0,42.0,211.95833333333334,24.1,3.595833333333333
,1023.03,1009.48,0.4695833333333333,24.7,14.3,19.45,17.6,10.4,14.229166666666666,0.0,72.4875,89.0,55.0,112.75,37.0,6.75
,1025.4,1021.0,-0.07291666666666667,14.9,12.3,13.6875,14.4,10.3,12.620833333333332,69.0,93.32083333333333,97.0,82.0,234.625,16.1,2.7291666666666665
,1021.0,1013.21,-0.29708333333333337,22.2,14.9,18.4875,19.0,14.4,17.216666666666665,10.6,92.52916666666665,98.0,82.0,209.58333333333334,16.1,0.9833333333333334
,1015.92,1010.84,0.07333333333333333,27.5,18.6,20.908333333333335,20.2,14.7,17.3875,0.3,80.87083333333334,92.0,61.0,173.625,17.7,3.4125
,1018.63,1013.88,0.10583333333333333,25.6,18.5,20.620833333333334,19.8,14.9,17.599999999999998,2.1,83.10416666666667,92.0,68.0,214.54166666666666,14.5,2.1083333333333334
,1027.43,1017.27,0.3691666666666667,21.0,15.5,18.729166666666668,18.9,14.4,17.116666666666667,18.5,90.425,95.0,82.0,225.41666666666666,22.5,5.0375000000000005
,1027.09,1022.69,-0.17,24.4,15.6,19.1125,18.5,14.5,16.820833333333333,18.3,87.3125,97.0,67.0,198.91666666666666,19.3,2.558333333333333
,1022.69,1014.22,-0.29750000000000004,23.2,18.2,19.870833333333334,20.5,17.2,18.520833333333332,42.2,92.1125,96.0,81.0,172.20833333333334,19.3,2.2875
,1019.3,1013.88,0.18541666666666667,26.1,18.5,21.395833333333332,19.7,15.2,17.545833333333334,0.0,79.66250000000001,96.0,59.0,170.04166666666666,19.3,3.475
,1021.0,1017.27,-0.0425,24.4,18.2,20.754166666666666,18.8,15.2,17.379166666666666,2.6,81.5125,93.0,68.0,185.33333333333334,17.7,2.2083333333333335
,1018.29,1013.21,-0.18166666666666667,28.3,17.9,21.879166666666666,20.8,16.6,18.258333333333333,0.3,80.81666666666666,93.0,60.0,225.25,12.9,1.925
,1013.55,1006.1,-0.2833333333333334,26.9,20.2,22.2625,20.5,18.6,19.345833333333335,1.8,84.10000000000001,93.0,64.0,188.29166666666666,12.9,2.120833333333333
,1009.14,1002.03,0.08458333333333334,32.4,19.2,23.787499999999998,21.1,16.1,18.808333333333334,2.5,75.60416666666667,90.0,45.0,184.83333333333334,19.3,3.658333333333333
,1017.95,1008.81,0.3566666666666667,28.0,17.8,21.541666666666668,18.2,14.8,16.4875,0.0,74.08333333333333,91.0,51.0,142.70833333333334,32.2,5.154166666666667
,1017.95,1012.87,0.026666666666666655,27.9,18.1,21.829166666666666,18.8,14.6,16.858333333333334,3.3,74.84166666666667,93.0,51.0,245.375,19.3,2.6333333333333333
,1018.63,1015.92,0.028333333333333332,26.9,17.2,20.720833333333335,18.6,14.4,16.108333333333334,3.2,75.625,93.0,58.0,130.25,20.9,3.9499999999999997
,1018.96,1014.9,-0.09791666666666667,27.1,17.3,21.333333333333332,17.9,14.6,15.979166666666666,0.0,72.5,90.0,52.0,252.5,16.1,2.4375
,1015.58,1009.14,-0.18083333333333332,28.1,18.8,22.724999999999998,19.9,15.6,17.691666666666666,0.0,74.23333333333333,88.0,54.0,206.70833333333334,24.1,4.520833333333333
,1011.51,1005.08,0.0008333333333333456,32.4,19.8,24.087500000000002,20.8,16.6,18.979166666666668,1.1,74.56666666666666,92.0,48.0,188.58333333333334,22.5,3.6875
,1013.21,1009.48,0.0,32.1,19.4,24.9375,20.7,12.6,18.270833333333332,0.0,69.13333333333334,89.0,31.0,221.04166666666666,14.5,2.245833333333333
,1011.51,1004.4,-0.2870833333333333,29.2,22.4,24.895833333333332,22.7,17.9,20.929166666666667,0.0,79.02083333333333,90.0,64.0,218.25,22.5,3.095833333333333
,1005.08,998.65,-0.08416666666666668,35.1,20.1,25.90833333333333,21.3,17.4,18.895833333333332,1.5,67.79166666666667,89.0,37.0,210.125,16.1,1.6791666666666665
,1019.3,1002.03,0.6841666666666667,27.6,15.3,21.804166666666664,20.7,12.6,17.554166666666667,0.0,77.325,90.0,61.0,165.95833333333334,37.0,7.5249999999999995
,1027.09,1018.29,0.3116666666666667,17.9,14.3,15.85,12.6,8.6,10.091666666666667,0.0,68.925,86.0,59.0,301.5833333333333,27.4,7.575
,1028.11,1025.06,0.01416666666666667,23.9,14.1,18.325,12.4,8.5,10.15,0.0,60.01666666666667,76.0,42.0,193.54166666666666,25.7,6.545833333333333
,1026.75,1022.69,-0.14125000000000001,25.9,14.1,19.045833333333334,13.5,9.8,11.858333333333334,0.0,64.17083333333333,77.0,44.0,203.125,17.7,2.0625
,1023.37,1020.32,-0.03600000000000001,26.8,14.4,19.04375,13.6,9.6,12.28125,0.0,67.3125,86.0,38.0,264.6875,14.5,2.21875
,1022.01,1019.98,0.385,24.7,20.9,23.5,13.9,13.1,13.433333333333332,0.0,53.56666666666666,61.0,49.0,295.3333333333333,8.0,3.7999999999999994
,1022.01,1020.66,-1.1333333333333333,26.3,21.2,23.814285714285713,14.6,12.6,13.5,1.3,52.98571428571428,62.0,45.0,88.42857142857143,14.5,6.457142857142857
,1020.32,1018.29,1.045,22.8,22.1,22.666666666666668,14.3,13.5,14.066666666666668,3.6,58.5,59.0,56.0,236.33333333333334,9.7,6.966666666666666
,1018.63,1014.9,-0.48666666666666664,27.5,19.7,23.366666666666667,15.5,13.0,14.366666666666667,9.700000000000001,57.77777777777778,75.0,45.0,196.44444444444446,16.1,6.877777777777777
,1016.59,1016.26,-0.285,24.0,19.0,21.400000000000002,12.7,11.6,12.366666666666667,0.0,57.06666666666666,67.0,48.0,103.0,4.8,0.26666666666666666
,1016.59,1013.88,-0.022000000000000002,30.0,19.4,23.720000000000002,17.4,12.3,16.0,0.0,63.74666666666667,83.0,40.0,114.93333333333334,17.7,2.7066666666666666
,1016.26,1012.87,-0.05666666666666667,28.9,17.6,21.695833333333336,18.8,15.3,17.420833333333334,62.7,77.76666666666667,91.0,51.0,95.70833333333333,9.7,0.6458333333333334
,1014.22,1010.84,-0.027500000000000007,30.0,19.6,24.2,19.9,15.7,18.458333333333332,0.5,72.14166666666667,90.0,44.0,128.83333333333334,16.1,1.1375
,1013.21,1008.47,-0.1575,29.2,22.0,24.46666666666667,20.8,18.3,19.629166666666666,3.5,75.5625,90.0,55.0,209.83333333333334,20.9,4.775
,1009.48,1003.39,-0.05666666666666668,31.3,22.1,24.579166666666666,22.7,19.9,20.912499999999998,1.6,81.0625,91.0,56.0,89.54166666666667,17.7,4.583333333333333
,1016.26,1008.13,0.32583333333333336,32.1,18.7,24.849999999999998,21.1,11.1,15.1875,0.0,58.0875,93.0,34.0,85.54166666666667,17.7,2.8708333333333336
,1018.96,1014.9,0.11333333333333334,32.8,17.3,23.704166666666666,16.8,6.8,13.908333333333333,0.0,56.60833333333333,85.0,35.0,110.91666666666667,22.5,1.2333333333333332
,1018.63,1015.92,-0.028749999999999998,33.3,15.8,23.704166666666666,17.7,9.7,13.658333333333333,0.0,58.04583333333333,87.0,26.0,111.04166666666667,19.3,2.0833333333333335
,1018.96,1016.59,0.014166666666666666,28.7,17.0,22.4875,26.8,12.7,15.254166666666668,0.0,64.83749999999999,100.0,45.0,102.95833333333333,17.7,0.9833333333333334
,1019.64,1016.26,-0.07083333333333335,28.5,17.9,22.787499999999998,18.0,15.1,16.320833333333333,0.0,68.07916666666667,86.0,47.0,213.45833333333334,20.9,2.370833333333333
,1016.59,1014.22,-0.09916666666666667,28.9,20.0,24.008333333333336,19.7,16.0,17.8875,0.0,69.46666666666667,86.0,52.0,219.91666666666666,22.5,4.691666666666666
,1014.56,1010.84,-0.028333333333333332,29.7,20.9,24.920833333333334,20.9,18.6,19.804166666666667,0.0,74.41666666666667,90.0,54.0,114.41666666666667,20.9,4.179166666666666
,1013.55,1008.81,-0.15541666666666668,28.3,23.5,25.129166666666666,22.1,20.6,21.3125,0.0,79.68333333333334,88.0,67.0,114.29166666666667,19.3,4.8
,1013.55,1008.47,0.11624999999999998,27.5,20.0,22.916666666666668,22.1,17.7,19.329166666666666,5.1,80.5625,88.0,61.0,169.16666666666666,29.0,5.058333333333334
,1015.92,1011.18,0.12666666666666668,29.1,20.3,23.4875,18.6,16.2,17.2,0.0,68.63333333333334,83.0,50.0,182.75,22.5,3.4499999999999997
,1017.27,1014.22,0.027916666666666673,29.2,19.3,23.066666666666666,18.5,14.2,16.520833333333332,0.0,68.1375,85.0,42.0,183.91666666666666,24.1,5.7250000000000005
,1017.27,1014.22,0.01416666666666667,25.4,19.7,21.895833333333332,21.8,17.4,19.633333333333333,44.5,87.125,92.0,78.0,217.58333333333334,33.8,6.95
,1017.95,1014.9,-0.01791666666666667,24.8,20.4,22.3,20.8,18.1,19.787499999999998,31.0,85.85000000000001,92.0,77.0,182.375,27.4,7.2625
,1016.26,1010.16,-0.24375,25.4,19.7,21.525000000000002,20.9,17.5,19.370833333333334,58.6,87.70416666666667,93.0,75.0,210.33333333333334,29.0,4.408333333333333
,1010.5,1006.77,-0.10000000000000002,28.3,20.7,22.683333333333334,21.8,19.4,20.158333333333335,23.3,86.1125,94.0,64.0,232.625,27.4,5.175
,1008.13,1004.4,-0.08541666666666665,23.7,21.2,22.366666666666664,21.8,19.6,20.745833333333334,158.5,90.55,94.0,85.0,262.5833333333333,27.4,5.070833333333334
,1010.16,1004.4,0.17,29.6,22.1,25.258333333333336,23.7,21.1,21.933333333333334,26.9,82.36666666666666,94.0,67.0,106.29166666666667,25.7,5.55
,1012.19,1007.11,0.04249999999999999,31.9,23.2,26.229166666666668,24.2,21.4,22.333333333333332,0.0,80.02499999999999,91.0,60.0,35.666666666666664,17.7,3.8333333333333335
,1012.19,1007.45,-0.07083333333333335,31.0,23.9,26.125,24.1,21.9,22.5625,0.8,81.23333333333333,90.0,64.0,36.5,16.1,3.5875000000000004
,1010.16,1005.76,-0.0020833333333333307,30.0,23.5,25.7625,24.2,21.8,22.912499999999998,2.6,84.65833333333333,92.0,70.0,78.83333333333333,16.1,3.7125
,1012.87,1007.11,0.11374999999999998,28.8,23.2,24.233333333333334,23.3,20.8,22.195833333333336,32.3,88.63333333333333,94.0,72.0,190.54166666666666,17.7,2.2416666666666667
,1013.55,1010.16,0.013750000000000012,30.7,22.1,25.508333333333336,22.9,19.9,20.9875,0.0,76.71666666666667,89.0,60.0,205.20833333333334,24.1,2.9375
,1012.53,1009.82,-0.0425,30.6,21.6,25.020833333333332,22.6,18.3,20.395833333333332,0.0,76.39583333333333,92.0,58.0,251.70833333333334,19.3,3.3541666666666665
,1011.18,1005.08,-0.19541666666666668,31.5,19.3,25.28333333333333,22.3,17.9,19.925,0.0,73.46249999999999,92.0,54.0,147.125,19.3,3.0833333333333335
,1011.18,1005.42,0.15583333333333335,31.5,22.9,26.337500000000002,23.7,20.4,21.675,0.0,76.07083333333334,89.0,61.0,43.583333333333336,16.1,3.279166666666667
,,,,,,,,,,0.0,,,,,,
,,,,,,,,,,0.0,,,,,,
,1005.08,998.31,0.6963636363636364,39.7,21.4,28.99090909090909,23.5,18.4,21.263636363636365,3.8999999999999995,66.41818181818182,88.0,38.0,125.18181818181819,27.4,5.5181818181818185
,,,,,,,,,,0.0,,,,,,
,,,,,,,,,,0.0,,,,,,
,,,,,,,,,,0.0,,,,,,
,,,,,,,,,,0.0,,,,,,
,,,,,,,,,,0.0,,,,,,
,,,,,,,,,,0.0,,,,,,
